JT_ss_b,JT_ss_m,var_X,var_N,lambda_a
0.7787722862932951,0.7748487640824464,0.039723370390341795,5.760849222865186,100.0
0.7669737348693164,0.7667246253913227,0.0429804610641904,5.496744146989574,100.0
0.7269071698334691,0.7269071698334691,0.06042262316690361,5.354481232110388,100.0
0.7319343826098357,0.7319343826098357,0.0665816439733149,5.48774141322005,100.0
0.8079028968439955,0.7411085769491719,0.04314051487328796,5.096863936131957,100.0
0.698225912164596,0.698225912164596,0.14432844566016134,4.5943747685560545,100.0
0.6669012151583236,0.6669012151583236,0.21304286495991032,3.7093636175168783,100.0
0.6339962955896229,0.6339962955896229,0.1985312748678162,3.23940138641742,100.0
0.6189550839470475,0.6189550839470475,0.24426617707437526,2.8419805503430595,100.0
0.5909891887059064,0.5909891887059064,0.19383138533144995,1.8212043770494972,100.0
0.5944585241885154,0.5944585241885154,0.15516172994412036,1.8772130281823252,100.0
0.6254125259183791,0.6254125259183791,0.20220994262916026,1.7725301292371043,100.0
0.6103095548425985,0.6103095548425985,0.16495351909407618,1.7529566962299725,100.0
0.5884864766405423,0.5884864766405423,0.20170398353387498,1.7550832047836806,100.0
0.5585857851054938,0.5585857851054938,0.11490575913365919,2.046992789595933,100.0
0.5084745796268434,0.5084745796268434,0.18519189855167895,2.0585756455769726,100.0
0.5067357527245876,0.5067357527245876,0.12877273218128438,2.141595863238905,100.0
0.5101054050284881,0.5101054050284881,0.14781074646023862,2.1658989098016974,100.0
0.5021835005278671,0.5021835005278671,0.15331504243201688,2.198826277544427,100.0
0.49677723744424507,0.49677723744424507,0.1360797289097867,2.180104669214579,100.0
0.4967292342210923,0.4967292342210923,0.12795604363338098,2.1892048301408167,100.0
0.49530613992038297,0.49530613992038297,0.14247312976768534,2.2016389680328103,100.0
0.49373849080331433,0.49373849080331433,0.15054566925705348,2.2208603507601836,100.0
0.48663130317047,0.48663130317047,0.13953440399615658,2.2202307957174554,100.0
0.48738529707306244,0.48738529707306244,0.13793138507738423,2.2203972250088313,100.0
