#                  time                       real
 1.5625000000000000E-02     2.4509080424232263E-03
 4.6875000000000000E-02     6.9460537848724654E-03
 7.8125000000000000E-02     1.0918176969773657E-02
 1.0937500000000000E-01     1.4390751750194856E-02
 1.4062500000000000E-01     1.7387757926266081E-02
 1.7187500000000000E-01     1.9933662694628963E-02
 2.0312500000000000E-01     2.2053360929578353E-02
 2.3437500000000000E-01     2.3772073551617926E-02
 2.6562500000000000E-01     2.5115206053616862E-02
 2.9687500000000000E-01     2.6108171777920137E-02
 3.2812500000000000E-01     2.6776186925846511E-02
 3.5937500000000000E-01     2.7144046389199136E-02
 3.9062500000000000E-01     2.7235891183881360E-02
 4.2187500000000000E-01     2.7074979416520706E-02
 4.5312500000000000E-01     2.6683473229623552E-02
 4.8437500000000000E-01     2.6082253986968808E-02
 5.1562500000000000E-01     2.5290777058345724E-02
 5.4687500000000000E-01     2.4326975967826965E-02
 5.7812500000000000E-01     2.3207223457386905E-02
 6.0937500000000000E-01     2.1946354308437940E-02
 6.4062500000000000E-01     2.0557751717179506E-02
 6.7187500000000000E-01     1.9053495822822654E-02
 7.0312500000000000E-01     1.7444569841737093E-02
 7.3437500000000000E-01     1.5741116363947549E-02
 7.6562500000000000E-01     1.3952733901026479E-02
 7.9687500000000000E-01     1.2088801882474867E-02
 8.2812500000000000E-01     1.0158821081882846E-02
 8.5937500000000000E-01     8.1727559624170439E-03
 8.9062500000000000E-01     6.1413656564584165E-03
 9.2187500000000000E-01     4.0765111778582408E-03
 9.5312500000000000E-01     1.9914279053454978E-03
 9.8437500000000000E-01    -9.9045760930030816E-05
 1.0156250000000000E+00    -2.1666079077726393E-03
 1.0468750000000000E+00    -4.1218201635908657E-03
 1.0781250000000000E+00    -5.9315957159676918E-03
 1.1093750000000000E+00    -7.5744307923039395E-03
 1.1406250000000000E+00    -9.0288272500836288E-03
 1.1718750000000000E+00    -1.0273295800104554E-02
 1.2031250000000000E+00    -1.1286359429310699E-02
 1.2343750000000000E+00    -1.2046557026524544E-02
 1.2656250000000000E+00    -1.2532447211456969E-02
 1.2968750000000000E+00    -1.2722612364191581E-02
 1.3281250000000000E+00    -1.2595662849000492E-02
 1.3593750000000000E+00    -1.2130241422958274E-02
 1.3906250000000000E+00    -1.1305027816476753E-02
 1.4218750000000000E+00    -1.0098743469685471E-02
 1.4531250000000000E+00    -8.4901564055928878E-03
 1.4843750000000000E+00    -6.4580862182147831E-03
 1.5156250000000000E+00    -3.9814091513292113E-03
 1.5468750000000000E+00    -1.0390632411172906E-03
 1.5781250000000000E+00     2.3899465065035062E-03
 1.6093750000000000E+00     6.3265429358326407E-03
 1.6406250000000000E+00     1.0791571594136802E-02
 1.6718750000000000E+00     1.5805744780632607E-02
 1.7031250000000000E+00     2.1372440205528934E-02
 1.7343750000000000E+00     2.7452666407757141E-02
 1.7656250000000000E+00     3.4000984640261835E-02
 1.7968750000000000E+00     4.0971876505652462E-02
 1.8281250000000000E+00     4.8319753405646711E-02
 1.8593750000000000E+00     5.5998966854000118E-02
 1.8906250000000000E+00     6.3963819676565808E-02
 1.9218750000000000E+00     7.2168578119000210E-02
 1.9531250000000000E+00     8.0567484873892578E-02
 1.9843750000000000E+00     8.9114773023409921E-02
 2.0156250000000000E+00     9.7764680870052328E-02
 2.0468750000000000E+00     1.0647146759656829E-01
 2.0781250000000000E+00     1.1518942965701087E-01
 2.1093750000000000E+00     1.2387291775558121E-01
 2.1406250000000000E+00     1.3247635422038267E-01
 2.1718750000000000E+00     1.4095425052832244E-01
 2.2031250000000000E+00     1.4926122468858899E-01
 2.2343750000000000E+00     1.5735201814935507E-01
 2.2656250000000000E+00     1.6518151185975744E-01
 2.2968750000000000E+00     1.7270474110094616E-01
 2.3281250000000000E+00     1.7987690869982303E-01
 2.3593750000000000E+00     1.8665339626004898E-01
 2.3906250000000000E+00     1.9298977308898832E-01
 2.4218750000000000E+00     1.9884180256706988E-01
 2.4531250000000000E+00     2.0416544579660328E-01
 2.4843750000000000E+00     2.0891686247764749E-01
 2.5156250000000000E+00     2.1305279853241949E-01
 2.5468750000000000E+00     2.1653914939677410E-01
 2.5781250000000000E+00     2.1935094749795872E-01
 2.6093750000000000E+00     2.2146376957955788E-01
 2.6406250000000000E+00     2.2285331684229981E-01
 2.6718750000000000E+00     2.2349538539058594E-01
 2.7031250000000000E+00     2.2336583824522110E-01
 2.7343750000000000E+00     2.2244057923353905E-01
 2.7656250000000000E+00     2.2069552892161792E-01
 2.7968750000000000E+00     2.1810660261757239E-01
 2.8281250000000000E+00     2.1464969035902609E-01
 2.8593750000000000E+00     2.1030063870829979E-01
 2.8906250000000000E+00     2.0503523411911267E-01
 2.9218750000000000E+00     1.9882918760947133E-01
 2.9531250000000000E+00     1.9165812047512343E-01
 2.9843750000000000E+00     1.8349755080240365E-01
 3.0156250000000000E+00     1.7432288058278614E-01
 3.0468750000000000E+00     1.6410938328683417E-01
