#                  time                       real
 2.5018749999999999E-02     9.8978442081763731E-03
 7.5056249999999991E-02     3.1131847864432252E-02
 1.2509375000000000E-01     5.3643548096904678E-02
 1.7513124999999999E-01     7.6602957285636736E-02
 2.2516875000000000E-01     9.8860096764117042E-02
 2.7520624999999999E-01     1.1869793764153511E-01
 3.2524374999999994E-01     1.3368146261057562E-01
 3.7528124999999996E-01     1.4070109486855523E-01
 4.2531874999999997E-01     1.3632263081367840E-01
 4.7535624999999998E-01     1.1751277198808402E-01
 5.2539374999999999E-01     8.2670847327966840E-02
 5.7543124999999995E-01     3.2673531476692844E-02
 6.2546874999999991E-01    -2.8559396532551601E-02
 6.7550624999999997E-01    -9.4449918195559548E-02
 7.2554374999999993E-01    -1.5719737935543765E-01
 7.7558125000000000E-01    -2.0977340055251428E-01
 8.2561874999999996E-01    -2.4758555368775809E-01
 8.7565624999999991E-01    -2.6908267648115136E-01
 9.2569374999999998E-01    -2.7522111296215201E-01
 9.7573124999999994E-01    -2.6832683854344030E-01
 1.0257687500000001E+00    -2.5238702857713075E-01
 1.0758062500000001E+00    -2.3693335788726611E-01
 1.1258437500000000E+00    -2.2328146481605554E-01
 1.1758812500000000E+00    -2.1121562650979286E-01
 1.2259187499999999E+00    -2.0048741328371961E-01
 1.2759562500000001E+00    -1.9086113007420169E-01
 1.3259937500000001E+00    -1.8212985023823910E-01
 1.3760312500000000E+00    -1.7411825191035291E-01
 1.4260687500000000E+00    -1.6668005152686405E-01
 1.4761062500000000E+00    -1.5969368625035854E-01
 1.5261437500000001E+00    -1.5305787243426050E-01
 1.5761812500000001E+00    -1.4668769161574235E-01
 1.6262187500000000E+00    -1.4051139749565289E-01
 1.6762562500000000E+00    -1.3446793294746825E-01
 1.7262937500000000E+00    -1.2850506435675949E-01
 1.7763312500000001E+00    -1.2257801692841960E-01
 1.8263687500000001E+00    -1.1664849745757996E-01
 1.8764062500000001E+00    -1.1068400525226468E-01
 1.9264437500000000E+00    -1.0465735020361593E-01
 1.9764812500000000E+00    -9.8546315939300855E-02
 2.0265187500000001E+00    -9.2333423721502217E-02
 2.0765562499999999E+00    -8.6005768072945007E-02
 2.1265937500000001E+00    -7.9554907130223548E-02
 2.1766312500000002E+00    -7.2976798781056298E-02
 2.2266687500000000E+00    -6.6271777448721647E-02
 2.2767062500000002E+00    -5.9444566144322211E-02
 2.3267437499999999E+00    -5.2504314874013178E-02
 2.3767812500000001E+00    -4.5464650914921696E-02
 2.4268187499999998E+00    -3.8343720414460519E-02
 2.4768562500000000E+00    -3.1164195801077446E-02
 2.5268937500000002E+00    -2.3953220928383270E-02
 2.5769312499999999E+00    -1.6742266512007241E-02
 2.6269687500000001E+00    -9.5668724453786685E-03
 2.6770062499999998E+00    -2.4662605819735770E-03
 2.7270437500000000E+00     4.5171893203529451E-03
 2.7770812500000002E+00     1.1338597698883807E-02
 2.8271187499999999E+00     1.7951364584259558E-02
 2.8771562500000001E+00     2.4308048724979818E-02
 2.9271937499999998E+00     3.0361317861634429E-02
 2.9772312500000000E+00     3.6064936774311072E-02
 3.0272687500000002E+00     4.1374757216935794E-02
 3.0773062499999999E+00     4.6249673489670400E-02
 3.1273437500000001E+00     5.0652508890687134E-02
 3.1773812499999998E+00     5.4550801268771876E-02
 3.2274187500000000E+00     5.7917459994007200E-02
 3.2774562500000002E+00     6.0731271535774199E-02
 3.3274937499999999E+00     6.2977236197745562E-02
 3.3775312500000001E+00     6.4646724180666582E-02
 3.4275687499999998E+00     6.5737444849272672E-02
 3.4776062500000000E+00     6.6253228734606082E-02
 3.5276437500000002E+00     6.6203627300094603E-02
 3.5776812499999999E+00     6.5603340747100322E-02
 3.6277187500000001E+00     6.4471489046760228E-02
 3.6777562499999998E+00     6.2830745873884236E-02
 3.7277937500000000E+00     6.0706359093752840E-02
 3.7778312500000002E+00     5.8125084819431884E-02
 3.8278687499999999E+00     5.5114064717376607E-02
 3.8779062500000001E+00     5.1699678097196347E-02
 3.9279437499999998E+00     4.7906401291010446E-02
 3.9779812500000000E+00     4.3755706839631189E-02
 4.0280187500000002E+00     3.9265034016582837E-02
 4.0780562500000004E+00     3.4446860235644632E-02
 4.1280937499999997E+00     2.9307899952929210E-02
 4.1781312499999999E+00     2.3848453897654071E-02
 4.2281687500000000E+00     1.8061927016240004E-02
 4.2782062500000002E+00     1.1934528619188034E-02
 4.3282437500000004E+00     5.4451631506357116E-03
 4.3782812499999997E+00    -1.4344849473517645E-03
 4.4283187499999999E+00    -8.7396733426547274E-03
 4.4783562500000000E+00    -1.6512135843644946E-02
 4.5283937500000002E+00    -2.4799436364894643E-02
 4.5784312500000004E+00    -3.3654153024583126E-02
 4.6284687499999997E+00    -4.3132903950429867E-02
 4.6785062499999999E+00    -5.3295227157254745E-02
 4.7285437500000000E+00    -6.4202327379819388E-02
 4.7785812500000002E+00    -7.5915703411608637E-02
 4.8286187499999995E+00    -8.8495670758126962E-02
 4.8786562499999997E+00    -1.0199979667063261E-01
 4.9286937499999999E+00    -1.1648126819225957E-01
 4.9787312500000001E+00    -1.3198721886005416E-01
 5.0287687500000002E+00    -1.4855704607891812E-01
 5.0788062499999995E+00    -1.6622075856058044E-01
 5.1288437499999997E+00    -1.8499740095816630E-01
 5.1788812499999999E+00    -2.0489360997823775E-01
 5.2289187500000001E+00    -2.2590236159319302E-01
 5.2789562500000002E+00    -2.4800197104407309E-01
 5.3289937499999995E+00    -2.7115540449702047E-01
 5.3790312499999997E+00    -2.9530995185259096E-01
 5.4290687499999999E+00    -3.2039729283672297E-01
 5.4791062500000001E+00    -3.4633396212774786E-01
 5.5291437500000002E+00    -3.7302218375797391E-01
 5.5791812499999995E+00    -4.0035100158736958E-01
 5.6292187499999997E+00    -4.2819758440270123E-01
 5.6792562499999999E+00    -4.5642853668560213E-01
 5.7292937500000001E+00    -4.8490100758928517E-01
 5.7793312500000003E+00    -5.1346337203836279E-01
 5.8293687499999995E+00    -5.4195527171930880E-01
 5.8794062499999997E+00    -5.7020686251935049E-01
 5.9294437499999999E+00    -5.9803722798487868E-01
 5.9794812500000001E+00    -6.2525208778466623E-01
 6.0295187500000003E+00    -6.5164114676592388E-01
 6.0795562499999996E+00    -6.7697566997622038E-01
 6.1295937499999997E+00    -7.0100709210839474E-01
 6.1796312499999999E+00    -7.2346762323428460E-01
 6.2296687500000001E+00    -7.4407383800967941E-01
 6.2797062500000003E+00    -7.6253408129989531E-01
 6.3297437499999996E+00    -7.7856016040761578E-01
 6.3797812499999997E+00    -7.9188323159085139E-01
 6.4298187499999999E+00    -8.0227308332778935E-01
 6.4798562500000001E+00    -8.0955927649922899E-01
 6.5298937500000003E+00    -8.1365196344463064E-01
 6.5799312499999996E+00    -8.1455982287879003E-01
 6.6299687499999997E+00    -8.1240253612389113E-01
 6.6800062499999999E+00    -8.0741564630619678E-01
 6.7300437500000001E+00    -7.9994645037479606E-01
 6.7800812500000003E+00    -7.9044064779670575E-01
 6.8301187499999996E+00    -7.7942061952243369E-01
 6.8801562499999998E+00    -7.6745722966156416E-01
 6.9301937499999999E+00    -7.5513775944831574E-01
 6.9802312500000001E+00    -7.4303290340283878E-01
 7.0302687500000003E+00    -7.3166567642222047E-01
 7.0803062499999996E+00    -7.2148467100461455E-01
 7.1303437499999998E+00    -7.1284348488017457E-01
 7.1803812499999999E+00    -7.0598743792849239E-01
