#                  time                       real
 2.5018749999999999E-02     1.6154137472227683E-02
 7.5056249999999991E-02     4.7585569018462427E-02
 1.2509375000000000E-01     7.7859115734065870E-02
 1.7513124999999999E-01     1.0698826525943325E-01
 2.2516875000000000E-01     1.3498650523496011E-01
 2.7520624999999999E-01     1.6186732330104173E-01
 3.2524374999999994E-01     1.8764420709807342E-01
 3.7528124999999996E-01     2.1233064426645071E-01
 4.2531874999999997E-01     2.3594012244656887E-01
 4.7535624999999998E-01     2.5848612927882325E-01
 5.2539374999999999E-01     2.7998215240360952E-01
 5.7543124999999995E-01     3.0044167946132261E-01
 6.2546874999999991E-01     3.1987819809235807E-01
 6.7550624999999997E-01     3.3830519593711145E-01
 7.2554374999999993E-01     3.5573616063597768E-01
 7.7558125000000000E-01     3.7218457982935260E-01
 8.2561874999999996E-01     3.8766394115763136E-01
 8.7565624999999991E-01     4.0218773226120941E-01
 9.2569374999999998E-01     4.1576944078048217E-01
 9.7573124999999994E-01     4.2842255435584486E-01
 1.0257687500000001E+00     4.4016056062769288E-01
 1.0758062500000001E+00     4.5099694723642181E-01
 1.1258437500000000E+00     4.6094520182242676E-01
 1.1758812500000000E+00     4.7001881202610318E-01
 1.2259187499999999E+00     4.7823126548784656E-01
 1.2759562500000001E+00     4.8559604984805221E-01
 1.3259937500000001E+00     4.9212665274711542E-01
 1.3760312500000000E+00     4.9783656182543168E-01
 1.4260687500000000E+00     5.0273926472339603E-01
 1.4761062500000000E+00     5.0684824908140447E-01
 1.5261437500000001E+00     5.1017700253985199E-01
 1.5761812500000001E+00     5.1273901273913414E-01
 1.6262187500000000E+00     5.1454776731964580E-01
 1.6762562500000000E+00     5.1561675392178274E-01
 1.7262937500000000E+00     5.1595946018594052E-01
 1.7763312500000001E+00     5.1558937375251435E-01
 1.8263687500000001E+00     5.1451998226189921E-01
 1.8764062500000001E+00     5.1276477335449100E-01
 1.9264437500000000E+00     5.1033723467068492E-01
 1.9764812500000000E+00     5.0725085385087632E-01
 2.0265187500000001E+00     5.0351911853546039E-01
 2.0765562499999999E+00     4.9915551636483302E-01
 2.1265937500000001E+00     4.9417353497938898E-01
 2.1766312500000002E+00     4.8858666201952400E-01
 2.2266687500000000E+00     4.8240838512563344E-01
 2.2767062500000002E+00     4.7565219193811259E-01
 2.3267437499999999E+00     4.6833157009735693E-01
 2.3767812500000001E+00     4.6046000724376157E-01
 2.4268187499999998E+00     4.5205099101772228E-01
 2.4768562500000000E+00     4.4311800905963372E-01
 2.5268937500000002E+00     4.3367454900989222E-01
 2.5769312499999999E+00     4.2373409850889254E-01
 2.6269687500000001E+00     4.1331014519703024E-01
 2.6770062499999998E+00     4.0241617671470065E-01
 2.7270437500000000E+00     3.9106568070229908E-01
 2.7770812500000002E+00     3.7927214480022092E-01
 2.8271187499999999E+00     3.6704905664886184E-01
 2.8771562500000001E+00     3.5440990388861715E-01
 2.9271937499999998E+00     3.4136817415988152E-01
 2.9772312500000000E+00     3.2793735510305094E-01
 3.0272687500000002E+00     3.1413093435852102E-01
 3.0773062499999999E+00     2.9996239956668669E-01
 3.1273437500000001E+00     2.8544523836794344E-01
 3.1773812499999998E+00     2.7059293840268639E-01
 3.2274187500000000E+00     2.5541898731131130E-01
 3.2774562500000002E+00     2.3993687273421346E-01
 3.3274937499999999E+00     2.2416008231178847E-01
 3.3775312500000001E+00     2.0810210368443080E-01
 3.4275687499999998E+00     1.9177642449253723E-01
 3.4776062500000000E+00     1.7519653237650171E-01
 3.5276437500000002E+00     1.5837591497672041E-01
 3.5776812499999999E+00     1.4132805993358893E-01
 3.6277187500000001E+00     1.2406645488750209E-01
 3.6777562499999998E+00     1.0660458747885523E-01
 3.7277937500000000E+00     8.8955945348044088E-02
 3.7778312500000002E+00     7.1134016135463912E-02
 3.8278687499999999E+00     5.3152287481509887E-02
 3.8779062500000001E+00     3.5024247026577748E-02
 3.9279437499999998E+00     1.6763382411062792E-02
 3.9779812500000000E+00    -1.6168187246402425E-03
 4.0280187500000002E+00    -2.0102868740135144E-02
 4.0780562500000004E+00    -3.8681279995026879E-02
 4.1280937499999997E+00    -5.7338564848919964E-02
 4.1781312499999999E+00    -7.6061235661419133E-02
 4.2281687500000000E+00    -9.4835804792129025E-02
 4.2782062500000002E+00    -1.1364878460065414E-01
 4.3282437500000004E+00    -1.3248668744659958E-01
 4.3782812499999997E+00    -1.5133602568956891E-01
 4.4283187499999999E+00    -1.7018331168916787E-01
 4.4783562500000000E+00    -1.8901505780500100E-01
 4.5283937500000002E+00    -2.0781777639667198E-01
 4.5784312500000004E+00    -2.2657797982378652E-01
 4.6284687499999997E+00    -2.4528218044594824E-01
 4.6785062499999999E+00    -2.6391689062276258E-01
 4.7285437500000000E+00    -2.8246862271383399E-01
 4.7785812500000002E+00    -3.0092388907876705E-01
 4.8286187499999995E+00    -3.1926920207716569E-01
 4.8786562499999997E+00    -3.3749107406863554E-01
 4.9286937499999999E+00    -3.5557601741278100E-01
 4.9787312500000001E+00    -3.7351054446920651E-01
 5.0287687500000002E+00    -3.9128116759751697E-01
 5.0788062499999995E+00    -4.0887439915731605E-01
 5.1288437499999997E+00    -4.2627675150820937E-01
 5.1788812499999999E+00    -4.4347473700980178E-01
 5.2289187500000001E+00    -4.6045486802169711E-01
 5.2789562500000002E+00    -4.7720365690350008E-01
 5.3289937499999995E+00    -4.9370761601481578E-01
 5.3790312499999997E+00    -5.0995325771524824E-01
 5.4290687499999999E+00    -5.2592709436440277E-01
 5.4791062500000001E+00    -5.4161563832188397E-01
 5.5291437500000002E+00    -5.5700540194729498E-01
 5.5791812499999995E+00    -5.7208289760024245E-01
 5.6292187499999997E+00    -5.8683463764032995E-01
 5.6792562499999999E+00    -6.0124713442716238E-01
 5.7292937500000001E+00    -6.1530690032034430E-01
 5.7793312500000003E+00    -6.2900044767948038E-01
 5.8293687499999995E+00    -6.4231428886417485E-01
 5.8794062499999997E+00    -6.5523493623403284E-01
 5.9294437499999999E+00    -6.6774890214865912E-01
 5.9794812500000001E+00    -6.7984269896765759E-01
