#                  time                       real
 2.5018749999999999E-02    -2.1029250525928900E-02
 7.5056249999999991E-02    -6.2130421411691832E-02
 1.2509375000000000E-01    -1.0195592564767342E-01
 1.7513124999999999E-01    -1.4050277629205127E-01
 2.2516875000000000E-01    -1.7776375649113080E-01
 2.7520624999999999E-01    -2.1372851205287513E-01
 3.2524374999999994E-01    -2.4838551089813860E-01
 3.7528124999999996E-01    -2.8172472708436247E-01
 4.2531874999999997E-01    -3.1374079866762877E-01
 4.7535624999999998E-01    -3.4443632353303116E-01
 5.2539374999999999E-01    -3.7382490519334477E-01
 5.7543124999999995E-01    -4.0193354778310669E-01
 6.2546874999999991E-01    -4.2880402943349710E-01
 6.7550624999999997E-01    -4.5449295673649776E-01
 7.2554374999999993E-01    -4.7907031822756513E-01
 7.7558125000000000E-01    -5.0261650609798725E-01
 8.2561874999999996E-01    -5.2521795163144347E-01
 8.7565624999999991E-01    -5.4696170334940364E-01
 9.2569374999999998E-01    -5.6792944324817085E-01
 9.7573124999999994E-01    -5.8819155772030030E-01
 1.0257687500000001E+00    -6.0775640988900892E-01
 1.0758062500000001E+00    -6.2639629141241882E-01
 1.1258437500000000E+00    -6.4408378440104019E-01
 1.1758812500000000E+00    -6.6083032888277238E-01
 1.2259187499999999E+00    -6.7664664184341716E-01
 1.2759562500000001E+00    -6.9154266546472121E-01
 1.3259937500000001E+00    -7.0552752930242135E-01
 1.3760312500000000E+00    -7.1860952938333178E-01
 1.4260687500000000E+00    -7.3079612704707531E-01
 1.4761062500000000E+00    -7.4209397007840106E-01
 1.5261437500000001E+00    -7.5250893826371068E-01
 1.5761812500000001E+00    -7.6204621495869074E-01
 1.6262187500000000E+00    -7.7071038557625193E-01
 1.6762562500000000E+00    -7.7850556310745278E-01
 1.7262937500000000E+00    -7.8543553989082271E-01
 1.7763312500000001E+00    -7.9150396387379751E-01
 1.8263687500000001E+00    -7.9671453659831060E-01
 1.8764062500000001E+00    -8.0107122912968731E-01
 1.9264437500000000E+00    -8.0457851118111212E-01
 1.9764812500000000E+00    -8.0724158781146760E-01
 2.0265187500000001E+00    -8.0906663734184059E-01
 2.0765562499999999E+00    -8.1006104359179121E-01
 2.1265937500000001E+00    -8.1023361521987991E-01
 2.1766312500000002E+00    -8.0959478489739500E-01
 2.2266687500000000E+00    -8.0815678126827861E-01
