JT_ss_b,JT_ss_m,var_X,var_N,lambda_a
0.9119054924265414,0.7387505270661818,0.022691738344091772,2.832260927274721,100
0.8900408232507893,0.7208288865848632,0.07347109932933349,3.1214152376773256,100
0.8648982733901953,0.7102656279933449,0.19288630928166617,3.24410862731305,100
0.83482081555674,0.7048132203072857,0.25291895570559575,3.281228455394409,100
0.808982538108663,0.6921627871221896,0.28045281130495225,2.9902955667152114,100
0.761459534757521,0.7149069009365991,0.25258215044654886,3.163373278039785,100
0.7654111326641697,0.7069951742632368,0.2949743498752201,2.9319928674921876,100
0.7489312195337112,0.6922223735469566,0.3391979883791535,2.741934867636555,100
0.8281978178975063,0.7069085231992227,0.32475455399009723,2.661475238493651,100
0.7609865589474469,0.682033546466299,0.23792440373187296,2.418505960284911,100
0.7508411782053778,0.6669903985681764,0.2515579348060304,2.188762081290573,100
0.7327551476569281,0.6403789398263836,0.21041014679703196,1.6407777620854702,100
0.7824514285720716,0.6340380785875428,0.24085460522070845,1.704452415286184,100
0.7734475327931192,0.622035090094114,0.24664674294366506,1.550462045192596,100
0.8643686292293788,0.6742871246229927,0.34426962512286197,1.4720261743216696,100
0.9116743161111899,0.6698582217942237,0.40293987700526346,1.5780704226625772,100
0.8305007591657944,0.6137034679893326,0.2892049991947767,1.2789820575019633,100
0.797952177934017,0.6202250225429462,0.2989621117104597,1.1783519690732405,100
0.8961515397795967,0.6306983725747402,0.3376507849137421,1.318289465284849,100
0.8276546923220132,0.5902038582500815,0.2354230159899744,0.9406542620550695,100
0.725982196009934,0.6251236342858302,0.3937952662823824,1.0392058083906548,100
0.7203105740378264,0.6164577188103877,0.3226290797152972,0.945814824713004,100
0.6843354054757587,0.5953050850852323,0.37981505597177256,0.8641619448749154,100
0.7253617942935732,0.6566691267309959,0.2410040891745353,1.1589281010057348,100
0.6811453654465661,0.680665572965632,0.2473102117194762,1.224991211067568,100
0.6275502465762841,0.6275502465762841,0.2926234390467425,1.3030029192325898,100
0.5886851088594477,0.5886851088594477,0.2240300830685611,1.2502487090271401,100
0.5763340655677325,0.5763340655677325,0.19414643544251076,1.0513094083201082,100
0.5580207697315941,0.5580207697315941,0.17676782477219466,0.9396347201963025,100
0.5012637501609343,0.5012637501609343,0.21593532631532686,0.8760185329691623,100
0.4860167770283449,0.4860167770283449,0.18248369491126515,0.6645581944821686,100
0.4793348425246644,0.4793348425246644,0.20386805155758747,0.5944845665923992,100
0.4696261280334094,0.4696261280334094,0.19860442673047185,0.5731479906511439,100
0.45439558469368424,0.45439558469368424,0.21218963660774548,0.6408298675800594,100
0.42789239444672156,0.42789239444672156,0.316381813537299,0.5686740651229272,100
0.35884431762202185,0.35884431762202185,0.4304112625707798,0.5351377294881772,100
0.33945724902616137,0.33945724902616137,0.45187391519621634,0.42880711603063304,100
0.3660353480096912,0.3660353480096912,0.7658178207542303,0.752039966746878,100
0.3413802768332611,0.3413802768332611,0.7927541886628102,0.5195871851013365,100
0.3149515220375423,0.3149515220375423,0.7810189817921264,0.3608232098346562,100
0.2734814234219808,0.2734814234219808,0.7777928284435632,0.5406807226887125,100
0.27031739682889866,0.27031739682889866,0.774201116791716,0.32321515576614246,100
0.24979200324702888,0.24979200324702888,0.7382850279760389,0.05641768954286164,100
0.24385414505075964,0.24385414505075964,0.725026380161016,0.0366038488953393,100
0.23984649686624304,0.23984649686624304,0.7193172327103987,0.03654816736909794,100
0.22280191630509705,0.22280191630509705,0.6772353480657343,0.027503555699382787,100
0.21465525415810915,0.21465525415810915,0.6579504285218647,0.02401407434289382,100
0.20350719026123265,0.20350719026123265,0.6430388416118362,0.05010219216507039,100
0.1933165011784127,0.1933165011784127,0.6190741309083099,0.08988370326274975,100
0.18866219355508007,0.18866219355508007,0.6075983204112156,0.0865027231529254,100
0.18894966646855083,0.18894966646855083,0.610256760143834,0.08425620421246549,100
0.1847725490182961,0.1847725490182961,0.6003089072003929,0.05366995651743878,100
0.1837517982315099,0.1837517982315099,0.5950949185695502,0.015747728597759192,100
0.17497323553444055,0.17497323553444055,0.5729486077636503,0.0355777138061697,100
0.1660081573019908,0.1660081573019908,0.5481459318705916,0.047563220846079446,100
0.1615657015400569,0.1615657015400569,0.5352832734483735,0.05247791305814786,100
0.15941221222647783,0.15941221222647783,0.5302933995222918,0.037022611839788055,100
0.15483568772117062,0.15483568772117062,0.5173899147800253,0.050460389688730345,100
0.14630843639806157,0.14630843639806157,0.49360029219567303,0.058902389192184046,100
0.14346560247739282,0.14346560247739282,0.48577589388117837,0.06724085261403445,100
0.13949246583917307,0.13949246583917307,0.4761248960701233,0.026303706630287138,100
0.1341691983482206,0.1341691983482206,0.459773439444651,0.04037832260071639,100
0.1252882491837285,0.1252882491837285,0.43115886351313326,0.050489931161848745,100
0.11424777711068923,0.11424777711068923,0.39533834272129087,0.10153016598564335,100
0.11491262254775036,0.11491262254775036,0.39968748059280323,0.08279176875904426,100
0.11903262715013962,0.11903262715013962,0.4162676667983065,0.04297533902089867,100
0.11711339655248942,0.11711339655248942,0.4101370576096234,0.04532764559712632,100
0.10740134021871872,0.10740134021871872,0.37832295642203917,0.07627799903787036,100
0.09793766575305007,0.09793766575305007,0.3443849764081822,0.09719264454019338,100
0.09308152783320589,0.09308152783320589,0.3285614202071523,0.08470442832881986,100
0.09951069425818893,0.09951069425818893,0.3482505154402037,0.16902718981279463,100
0.09533379266997621,0.09533379266997621,0.3374340753136802,0.033874603078700716,100
0.08611617350026912,0.08611617350026912,0.30884932051130254,0.038157470601106525,100
0.08192028437363585,0.08192028437363585,0.29424582899785057,0.10603986436152013,100
0.08077300744082261,0.08077300744082261,0.29086619545254666,0.0895901668141903,100
0.07405394576590685,0.07405394576590685,0.2684767577321494,0.07842547100004538,100
0.07407933959460511,0.07407933959460511,0.26944601823155456,0.056379530169529346,100
0.07267774631976687,0.07267774631976687,0.2681687141295396,0.04927301500136849,100
0.06815670849269784,0.06815670849269784,0.2517509306661997,0.06279230695538729,100
0.0699786634716476,0.0699786634716476,0.25937613437369567,0.020888566958952026,100
0.06486111479131151,0.06486111479131151,0.24074289148285088,0.024296889250521758,100
0.05471213060018276,0.05471213060018276,0.20414900298285366,0.07872769414777281,100
0.05205682741724427,0.05205682741724427,0.19546276442809174,0.08253711640710293,100
0.053016875114222595,0.053016875114222595,0.20171827459847713,0.05816031154694912,100
0.04778887767966422,0.04778887767966422,0.18137867278311415,0.06561708501533303,100
0.04001556356053204,0.04001556356053204,0.15020749140641365,0.08277438399908732,100
0.04246835316827946,0.04246835316827946,0.16141800536080708,0.048382483072956006,100
0.039146027179736476,0.039146027179736476,0.14868916405957855,0.05742396285062057,100
0.03653725291805254,0.03653725291805254,0.14034131327931443,0.049949123310881305,100
0.03239218574419567,0.03239218574419567,0.12315169055125952,0.06290202755349839,100
0.030479459233130446,0.030479459233130446,0.11622613791179226,0.07787881501502625,100
0.027915461307692402,0.027915461307692402,0.10691196826260174,0.07498186291396536,100
0.023458031855528527,0.023458031855528527,0.08886044102902857,0.08758296650771769,100
0.019486769651225422,0.019486769651225422,0.07503434684855159,0.08069589808263089,100
0.01750230942195108,0.01750230942195108,0.06878874721151462,0.05160658109656424,100
0.014039278429894386,0.014039278429894386,0.055207812596899775,0.0614736362422974,100
0.016943954588066412,0.016943954588066412,0.0690219836090723,0.027812470594959393,100
0.013344287748417893,0.013344287748417893,0.05524385745497351,0.02906087399995272,100
0.01234729057517081,0.01234729057517081,0.05021460244787157,0.05717947198602502,100
0.010148861929341169,0.010148861929341169,0.04202208140618102,0.043537423603325465,100
0.008888949997381101,0.008888949997381101,0.036910838750733754,0.04488140778931893,100
0.00818194248732207,0.00818194248732207,0.033894835776309695,0.041199941674740614,100
0.007881408715033289,0.007881408715033289,0.03408664866114597,0.025536393999495033,100
0.005819558705083994,0.005819558705083994,0.026541562834425436,0.028488764699993396,100
0.005323839821824605,0.005323839821824605,0.025568429569282847,0.012483847589706443,100
0.004059695946488695,0.004059695946488695,0.020307746984676744,0.014333903540752146,100
0.0032092403027359495,0.0032092403027359495,0.017582341572195737,0.013365500059414614,100
0.0026436242560948786,0.0026436242560948786,0.015661876261537144,0.01798347769950226,100
0.00194120636324846,0.00194120636324846,0.013803280944307383,0.018385444554574804,100
0.001823184811059475,0.001823184811059475,0.013633558830575265,0.015622515566626305,100
0.0015879786079394664,0.0015879786079394664,0.013220194280530118,0.008162937752317134,100
0.0014679036702796022,0.0014679036702796022,0.012855124759342584,0.006643570604879301,100
0.0013307167701701594,0.0013307167701701594,0.012266094806155481,0.006829750246147626,100
0.0015568643027945583,0.0015568643027945583,0.012887012468494774,0.013386323081306273,100
0.0012423070001422731,0.0012423070001422731,0.012404317955650335,0.006142844295936811,100
0.00095038122832658,0.00095038122832658,0.011537758798836562,0.0023714745614284993,100
0.0007695931984968984,0.0007695931984968984,0.01091528115268936,0.002444952471186923,100
0.000781944530474421,0.000781944530474421,0.011035797552352955,0.0010646087342536248,100
0.0006755099293922484,0.0006755099293922484,0.010633361896372207,0.001376117360088358,100
0.0005777423111886781,0.0005777423111886781,0.010173247963143894,0.0034867381122012375,100
0.0005436669785375825,0.0005436669785375825,0.01010918963637808,0.0012579270238646245,100
0.0004516506120831876,0.0004516506120831876,0.009837866457392153,0.0014998844571536551,100
0.00043516343254867973,0.00043516343254867973,0.009697449664180069,0.002730570725724135,100
0.00039971693080553816,0.00039971693080553816,0.009597338763559837,0.0028065867272601963,100
0.0004204908096874238,0.0004204908096874238,0.009750335455209869,0.0019802645545610176,100
0.00033264968628732294,0.00033264968628732294,0.009404457097999752,0.0017593481735502792,100
