#                  time                       real
 2.1874999999999999E-02    -1.3463605814991260E-02
 6.5624999999999989E-02    -4.0711039151907664E-02
 1.0937500000000000E-01    -6.8444933514655859E-02
 1.5312499999999998E-01    -9.6783621112176366E-02
 1.9687499999999999E-01    -1.2584639952460769E-01
 2.4062500000000001E-01    -1.5567594054217779E-01
 2.8437499999999993E-01    -1.8614381079675368E-01
 3.2812499999999994E-01    -2.1685273333747412E-01
 3.7187499999999996E-01    -2.4706223097692698E-01
 4.1562499999999997E-01    -2.7567632454974406E-01
 4.5937499999999998E-01    -3.0133446782953738E-01
 5.0312499999999993E-01    -3.2262923016463557E-01
 5.4687499999999989E-01    -3.3843059492456806E-01
 5.9062499999999996E-01    -3.4823611774376156E-01
 6.3437499999999991E-01    -3.5241767111988365E-01
 6.7812499999999998E-01    -3.5223838672097868E-01
 7.2187499999999993E-01    -3.4958941063711318E-01
 7.6562499999999989E-01    -3.4652061587800348E-01
 8.0937499999999996E-01    -3.4474282665593503E-01
 8.5312499999999991E-01    -3.4529187069252265E-01
 8.9687499999999998E-01    -3.4845531422583548E-01
 9.4062499999999993E-01    -3.5393151426628167E-01
 9.8437499999999989E-01    -3.6110097812741782E-01
 1.0281250000000000E+00    -3.6916224231337991E-01
 1.0718749999999999E+00    -3.7714244273638059E-01
 1.1156250000000001E+00    -3.8474844034911448E-01
 1.1593750000000000E+00    -3.9186057384770923E-01
 1.2031250000000000E+00    -3.9843003504611579E-01
 1.2468750000000000E+00    -4.0444709692863812E-01
 1.2906249999999999E+00    -4.0992231563712556E-01
 1.3343750000000001E+00    -4.1487550501696396E-01
 1.3781250000000000E+00    -4.1932937585246699E-01
 1.4218750000000000E+00    -4.2330597431832739E-01
 1.4656250000000000E+00    -4.2682479600058087E-01
 1.5093749999999999E+00    -4.2990189730830852E-01
 1.5531250000000001E+00    -4.3254959492209777E-01
 1.5968750000000000E+00    -4.3477650675297197E-01
 1.6406250000000000E+00    -4.3658778669610709E-01
 1.6843750000000000E+00    -4.3798546538706973E-01
 1.7281249999999999E+00    -4.3896884535071445E-01
 1.7718750000000001E+00    -4.3953492057986276E-01
 1.8156250000000000E+00    -4.3967880332291243E-01
 1.8593750000000000E+00    -4.3939414816746358E-01
 1.9031250000000000E+00    -4.3867356753468562E-01
 1.9468749999999999E+00    -4.3750903478484909E-01
 1.9906249999999999E+00    -4.3589227211306242E-01
 2.0343749999999998E+00    -4.3381512079953505E-01
 2.0781250000000000E+00    -4.3126989148148226E-01
 2.1218749999999997E+00    -4.2824969211537911E-01
 2.1656249999999999E+00    -4.2474873129420826E-01
 2.2093750000000001E+00    -4.2076259462221577E-01
 2.2531249999999998E+00    -4.1628849194243384E-01
 2.2968750000000000E+00    -4.1132547336125813E-01
 2.3406249999999997E+00    -4.0587461221096122E-01
 2.3843749999999999E+00    -3.9993915333122693E-01
 2.4281250000000001E+00    -3.9352462532937060E-01
 2.4718749999999998E+00    -3.8663891579668230E-01
 2.5156250000000000E+00    -3.7929230882026221E-01
 2.5593749999999997E+00    -3.7149748453692438E-01
 2.6031249999999999E+00    -3.6326948093504352E-01
 2.6468750000000001E+00    -3.5462561861905684E-01
 2.6906249999999998E+00    -3.4558538980619968E-01
 2.7343750000000000E+00    -3.3617031341670545E-01
 2.7781249999999997E+00    -3.2640375873127891E-01
 2.8218749999999999E+00    -3.1631074070485149E-01
 2.8656250000000001E+00    -3.0591769061999979E-01
 2.9093749999999998E+00    -2.9525220631246618E-01
 2.9531250000000000E+00    -2.8434278667983770E-01
 2.9968749999999997E+00    -2.7321855556734742E-01
 3.0406249999999999E+00    -2.6190898039051874E-01
 3.0843750000000001E+00    -2.5044359098345315E-01
 3.1281249999999998E+00    -2.3885170413985179E-01
 3.1718750000000000E+00    -2.2716215913400331E-01
 3.2156249999999997E+00    -2.1540306916854587E-01
 3.2593749999999999E+00    -2.0360159320234639E-01
 3.3031250000000001E+00    -1.9178373197905868E-01
 3.3468749999999998E+00    -1.7997415132737757E-01
 3.3906250000000000E+00    -1.6819603496666935E-01
 3.4343749999999997E+00    -1.5647096816102476E-01
 3.4781249999999999E+00    -1.4481885265857164E-01
 3.5218750000000001E+00    -1.3325785246980903E-01
 3.5656249999999998E+00    -1.2180436921552787E-01
 3.6093750000000000E+00    -1.1047304504447829E-01
 3.6531249999999997E+00    -9.9276790508891322E-02
 3.6968749999999999E+00    -8.8226834312077118E-02
 3.7406249999999996E+00    -7.7332791515034249E-02
 3.7843749999999998E+00    -6.6602746611063704E-02
 3.8281250000000000E+00    -5.6043347841401435E-02
 3.8718749999999997E+00    -4.5659909218358538E-02
 3.9156249999999999E+00    -3.5456516926878942E-02
 3.9593749999999996E+00    -2.5436137069720310E-02
 4.0031249999999998E+00    -1.5600722082480227E-02
 4.0468749999999991E+00    -5.9513135499956338E-03
 4.0906249999999993E+00     3.5118604166460717E-03
 4.1343749999999995E+00     1.2789294651449009E-02
 4.1781249999999996E+00     2.1882124243165088E-02
 4.2218749999999989E+00     3.0792050278970032E-02
 4.2656249999999991E+00     3.9521274258393885E-02
 4.3093749999999993E+00     4.8072441095180302E-02
 4.3531249999999995E+00     5.6448590350788017E-02
 4.3968749999999996E+00     6.4653115115094625E-02
 4.4406249999999989E+00     7.2689727767373064E-02
 4.4843749999999991E+00     8.0562431711156401E-02
 4.5281249999999993E+00     8.8275498078276921E-02
 4.5718749999999995E+00     9.5833446335503752E-02
 4.6156249999999996E+00     1.0324102769898333E-01
 4.6593749999999989E+00     1.1050321026237625E-01
 4.7031249999999991E+00     1.1762516477076654E-01
 4.7468749999999993E+00     1.2461225001995986E-01
 4.7906249999999995E+00     1.3146999692633426E-01
 4.8343749999999996E+00     1.3820409039278572E-01
 4.8781249999999989E+00     1.4482034818807288E-01
 4.9218749999999991E+00     1.5132469615765642E-01
 4.9656249999999993E+00     1.5772313919111375E-01
 5.0093749999999995E+00     1.6402172748219102E-01
 5.0531249999999996E+00     1.7022651773024683E-01
 5.0968749999999989E+00     1.7634352904422540E-01
 5.1406249999999991E+00     1.8237869342096080E-01
 5.1843749999999993E+00     1.8833780077645407E-01
 5.2281249999999995E+00     1.9422643861072619E-01
 5.2718749999999996E+00     2.0004992648288195E-01
 5.3156249999999989E+00     2.0581324556215397E-01
 5.3593749999999991E+00     2.1152096360225078E-01
 5.4031249999999993E+00     2.1717715576099955E-01
 5.4468749999999995E+00     2.2278532175393384E-01
 5.4906249999999996E+00     2.2834829989139588E-01
 5.5343749999999989E+00     2.3386817860318454E-01
 5.5781249999999991E+00     2.3934620610571100E-01
 5.6218749999999993E+00     2.4478269891457710E-01
 5.6656249999999995E+00     2.5017694995232631E-01
 5.7093749999999996E+00     2.5552713704906155E-01
 5.7531249999999989E+00     2.6083023268367567E-01
 5.7968749999999991E+00     2.6608191586721053E-01
 5.8406249999999993E+00     2.7127648712790836E-01
 5.8843749999999995E+00     2.7640678761967263E-01
 5.9281249999999996E+00     2.8146412344154170E-01
 5.9718749999999989E+00     2.8643819632275658E-01
 6.0156249999999991E+00     2.9131704189365620E-01
 6.0593749999999993E+00     2.9608697682289187E-01
 6.1031249999999995E+00     3.0073255615055289E-01
 6.1468749999999996E+00     3.0523654217979607E-01
 6.1906249999999989E+00     3.0957988629929772E-01
 6.2343749999999991E+00     3.1374172508810882E-01
 6.2781249999999993E+00     3.1769939199817898E-01
 6.3218749999999995E+00     3.2142844580936059E-01
 6.3656249999999996E+00     3.2490271728506831E-01
 6.4093749999999989E+00     3.2809900356839122E-01
 6.4531249999999991E+00     3.3100869138830047E-01
 6.4968749999999993E+00     3.3362525042397984E-01
 6.5406249999999995E+00     3.3594087451437316E-01
 6.5843749999999996E+00     3.3794665922744554E-01
 6.6281249999999989E+00     3.3963278667181973E-01
 6.6718749999999991E+00     3.4098871728377261E-01
 6.7156249999999993E+00     3.4200338727485724E-01
 6.7593749999999995E+00     3.4266540988645311E-01
 6.8031249999999996E+00     3.4296327828666379E-01
 6.8468749999999989E+00     3.4288556775967038E-01
 6.8906249999999991E+00     3.4242113474031605E-01
 6.9343749999999993E+00     3.4155931022350028E-01
 6.9781249999999995E+00     3.4029008512177672E-01
