JT_ss_b,JT_ss_m,var_X,var_N,lambda_a
0.9248451498050015,0.7145174078270045,0.024218509927357967,4.750787099132143,100
0.9479923935570954,0.624561767257886,0.02760799430869809,3.3812393967897982,100
0.8936914698053801,0.6767970279322847,0.023871562231143173,3.6532574628520074,100
0.8526193071165761,0.6514514160666796,0.05307854950979307,2.2516555312170503,100
0.7823501231002712,0.7432868519272244,0.1176165284670142,2.8541326113427665,100
0.8083793186006671,0.759138642099211,0.05879406155770772,3.54819081014724,100
0.7778402818553931,0.7755074253996133,0.09407387866185701,3.6574326143600047,100
0.7651635422273652,0.7603173571766567,0.07055365638453659,3.032481992691828,100
0.6855287563587652,0.6597800380642462,0.172061377410201,2.6077977781056347,100
0.6520347703281191,0.6520347703281191,0.21624426940381547,2.734604070863906,100
0.6498101570254784,0.6498101570254784,0.21517631964623485,2.7428021041901047,100
0.6179106611933202,0.6179106611933202,0.1425046224121468,2.438527220839454,100
0.5999674939864961,0.5999674939864961,0.1441681023608563,2.1448901079172735,100
0.5864166842087498,0.5864166842087498,0.16980354202339976,1.9571728346728428,100
0.6045777186633086,0.5888730724924169,0.15887965494737655,2.082212764290418,100
0.5933729638887293,0.5643211285533751,0.17487682917217706,2.1388361503882827,100
0.5990376491039837,0.5309736657897071,0.17914043371625,2.175965367416662,100
0.6037909147733352,0.5192152913632203,0.17544960730532222,2.1834941324117203,100
0.6045604392944693,0.514657479065633,0.18289433696935253,2.1566474207804944,100
0.6082220174771636,0.5147732003525016,0.16460991042023165,2.1412703159098854,100
0.6098749645885344,0.47491832041442705,0.21739937722654035,2.28032709592388,100
0.6159622131481803,0.4679258655317431,0.20407394200043905,2.2776405571993656,100
0.6114536017936686,0.4615295380274913,0.19002322787549675,2.2218318825402186,100
0.6181483007744919,0.45650397771300477,0.17941450046758844,2.2015245898891216,100
0.6360503254305263,0.4489417806045025,0.17913459328493653,2.209948232824676,100
0.636209148935259,0.44053621211918736,0.18971014544770992,2.2296897575083,100
0.6558236560653163,0.4349296345768717,0.17808606786304926,2.2124554270026735,100
0.6570108561294143,0.43023343166504757,0.1804755230459304,2.202428427131249,100
0.6678665399296044,0.40392122819806286,0.19984469393797777,2.136907404962873,100
0.6672067995775621,0.3965628141036418,0.18867487606229572,2.120740067426464,100
0.6694620909417601,0.3925017764721441,0.19971035155553685,2.109059683682762,100
0.6755866131863005,0.38615513031188775,0.20785938273665827,2.090308880486056,100
0.6670317709481752,0.40381057174304835,0.2607363630600744,2.1548114153354945,100
0.689512632315892,0.38654330615401344,0.2399899790697102,2.1300552731272653,100
0.6836196770007361,0.3794426360460087,0.22112446450760948,2.088704320142071,100
0.7249937065547413,0.353542097542075,0.22044179273988007,2.0047544753987214,100
0.7462127840467874,0.33840308442560674,0.21058203151788146,1.91859956143424,100
0.7551838379988913,0.3233246704175332,0.20462151842362442,1.8038937648158502,100
0.7936364803082239,0.3151241320331346,0.20563697449433238,1.6929777224911433,100
0.7917185114631407,0.29118930565537593,0.22801233229301454,1.6072127637152889,100
0.8025069938339964,0.2790258136664572,0.2178336389367077,1.5589054585075939,100
0.8370417549078041,0.26396741042255034,0.1970753878049275,1.4317371094266207,100
0.8551880836628076,0.2531247381331704,0.17026073304238543,1.3601259879305285,100
0.9718203773444627,0.2629357632772611,0.11007640533119278,0.8061854716846817,100
0.9523461085108507,0.22358492195635749,0.12278450952903286,0.7576319077317315,100
0.9536462200439396,0.21086819241480137,0.08673107186802864,0.7024808745124762,100
0.9629886989912659,0.21487882071256348,0.08340190008282222,0.6211391229897263,100
0.9625396506542836,0.21726631520267858,0.06495780055613387,0.5869740685317346,100
0.9546866143560058,0.17934160097595686,0.05851483417614767,0.5781200245838161,100
0.9530631189529554,0.17402509992372728,0.06094470664066265,0.6109300636509136,100
0.9566293417909433,0.17369697287319563,0.05902843726903151,0.5753311617216852,100
0.9602233083414622,0.17004772985634375,0.0472601206527562,0.547598347856475,100
0.9471024648708115,0.15143227082001431,0.05489662865701206,0.6026883658039903,100
0.9360017552401481,0.13369260788759474,0.0702861454060818,0.6901109775600052,100
0.9566870183737183,0.1083672010782355,0.08630087959656452,0.6518568513977971,100
