#                  time                       real
 1.2506250000000002E-02    -6.3740431866526122E-04
 3.7518750000000003E-02    -5.9540016312370004E-04
 6.2531249999999997E-02     1.1945519535182430E-03
 8.7543750000000004E-02     4.7560280325722121E-03
 1.1255625000000000E-01     1.0142989462997203E-02
 1.3756874999999999E-01     1.7430077555198847E-02
 1.6258125000000001E-01     2.6701178692667433E-02
 1.8759375000000000E-01     3.8036415286889433E-02
 2.1260625000000000E-01     5.1497839290474641E-02
 2.3761874999999999E-01     6.7114257751402617E-02
 2.6263124999999998E-01     8.4865804119860819E-02
 2.8764374999999998E-01     1.0466907643976917E-01
 3.1265625000000002E-01     1.2636387430497492E-01
 3.3766875000000002E-01     1.4970274751802815E-01
 3.6268125000000001E-01     1.7434467552634103E-01
 3.8769375000000000E-01     1.9985417518820561E-01
 4.1270625000000000E-01     2.2570693429869643E-01
 4.3771874999999999E-01     2.5130265410185232E-01
 4.6273124999999998E-01     2.7598515182893568E-01
 4.8774374999999998E-01     2.9906896648014136E-01
 5.1275625000000002E-01     3.1987082383729515E-01
 5.3776875000000002E-01     3.3774349491269129E-01
 5.6278125000000001E-01     3.5210899714886645E-01
 5.8779375000000000E-01     3.6248789974708923E-01
 6.1280625000000011E-01     3.6852180566368548E-01
 6.3781875000000010E-01     3.6998689579338956E-01
 6.6283125000000009E-01     3.6679761871100869E-01
 6.8784375000000009E-01     3.5900096912658003E-01
 7.1285625000000008E-01     3.4676304092545979E-01
 7.3786875000000007E-01     3.3035040573201369E-01
 7.6288125000000007E-01     3.1010918849295965E-01
 7.8789375000000006E-01     2.8644446336689305E-01
 8.1290625000000005E-01     2.5980189783161184E-01
 8.3791875000000005E-01     2.3065265360171805E-01
 8.6293125000000004E-01     1.9948165991716718E-01
 8.8794375000000003E-01     1.6677870906055836E-01
 9.1295625000000002E-01     1.3303148715935653E-01
 9.3796875000000002E-01     9.8719637597722371E-02
 9.6298125000000001E-01     6.4309169523717610E-02
 9.8799375000000000E-01     3.0246844462516995E-02
 1.0130062499999999E+00    -3.0138804812318725E-03
 1.0380187500000000E+00    -3.5076695922357327E-02
 1.0630312499999999E+00    -6.5909044458845337E-02
 1.0880437500000000E+00    -9.5516441479437941E-02
 1.1130562499999999E+00    -1.2390847578185424E-01
 1.1380687500000000E+00    -1.5109760232963160E-01
 1.1630812499999998E+00    -1.7709819136620647E-01
 1.1880937499999999E+00    -2.0192579737366578E-01
 1.2131062500000001E+00    -2.2559661423884392E-01
 1.2381187499999999E+00    -2.4812708623013160E-01
 1.2631312500000000E+00    -2.6953364770192034E-01
 1.2881437499999999E+00    -2.8983256765197252E-01
 1.3131562500000000E+00    -3.0903987825939716E-01
 1.3381687499999999E+00    -3.2717136927853080E-01
 1.3631812500000000E+00    -3.4424263264107685E-01
 1.3881937499999999E+00    -3.6026914383101583E-01
 1.4132062500000000E+00    -3.7526636856144746E-01
 1.4382187499999999E+00    -3.8924988502311314E-01
 1.4632312500000000E+00    -4.0223551351702291E-01
 1.4882437499999999E+00    -4.1423944665277229E-01
 1.5132562500000000E+00    -4.2527837451355743E-01
 1.5382687499999999E+00    -4.3536960027745203E-01
 1.5632812500000000E+00    -4.4453114275995537E-01
 1.5882937499999998E+00    -4.5278182321674432E-01
 1.6133062499999999E+00    -4.6014133452975253E-01
 1.6383187500000000E+00    -4.6663029159961256E-01
 1.6633312499999999E+00    -4.7227026239076908E-01
 1.6883437500000000E+00    -4.7708377962259685E-01
 1.7133562499999999E+00    -4.8109433357740816E-01
 1.7383687500000000E+00    -4.8432634690206938E-01
 1.7633812499999999E+00    -4.8680513261926844E-01
 1.7883937500000000E+00    -4.8855683683764700E-01
 1.8134062499999999E+00    -4.8960836785988088E-01
 1.8384187500000000E+00    -4.8998731353803698E-01
 1.8634312499999999E+00    -4.8972184881882647E-01
 1.8884437500000000E+00    -4.8884063546350648E-01
 1.9134562499999999E+00    -4.8737271592168718E-01
 1.9384687500000000E+00    -4.8534740329204551E-01
 1.9634812499999998E+00    -4.8279416922026946E-01
 1.9884937499999999E+00    -4.7974253147315715E-01
 2.0135062499999998E+00    -4.7622194279150953E-01
 2.0385187500000002E+00    -4.7226168247119543E-01
 2.0635312500000000E+00    -4.6789075195573943E-01
 2.0885437499999999E+00    -4.6313777555014735E-01
 2.1135562499999998E+00    -4.5803090718975253E-01
 2.1385687500000001E+00    -4.5259774402365716E-01
 2.1635812500000000E+00    -4.4686524740214978E-01
 2.1885937499999999E+00    -4.4085967169603113E-01
 2.2136062499999998E+00    -4.3460650122345823E-01
 2.2386187500000001E+00    -4.2813039542122144E-01
 2.2636312500000000E+00    -4.2145514226940717E-01
 2.2886437499999999E+00    -4.1460361986646160E-01
 2.3136562499999997E+00    -4.0759776595235248E-01
 2.3386687500000001E+00    -4.0045855509411837E-01
 2.3636812500000000E+00    -3.9320598317662603E-01
 2.3886937499999998E+00    -3.8585905878498061E-01
 2.4137062500000002E+00    -3.7843580101966284E-01
 2.4387187500000000E+00    -3.7095324325399048E-01
 2.4637312499999999E+00    -3.6342744232003033E-01
 2.4887437499999998E+00    -3.5587349259725998E-01
 2.5137562500000001E+00    -3.4830554447476020E-01
 2.5387687500000000E+00    -3.4073682666084487E-01
 2.5637812499999999E+00    -3.3317967182456759E-01
 2.5887937499999998E+00    -3.2564554506864274E-01
 2.6138062500000001E+00    -3.1814507475419090E-01
 2.6388187500000000E+00    -3.1068808522070673E-01
 2.6638312499999999E+00    -3.0328363097135180E-01
 2.6888437499999998E+00    -2.9594003192175505E-01
 2.7138562500000001E+00    -2.8866490934113853E-01
 2.7388687500000000E+00    -2.8146522214416614E-01
 2.7638812499999998E+00    -2.7434730322324691E-01
 2.7888937499999997E+00    -2.6731689554110272E-01
 2.8139062500000001E+00    -2.6037918773406576E-01
 2.8389187499999999E+00    -2.5353884900490137E-01
 2.8639312499999998E+00    -2.4680006311223518E-01
 2.8889437500000001E+00    -2.4016656128972064E-01
 2.9139562500000000E+00    -2.3364165395405084E-01
 2.9389687499999999E+00    -2.2722826108314237E-01
 2.9639812499999998E+00    -2.2092894116817680E-01
 2.9889937500000001E+00    -2.1474591866327397E-01
 3.0140062500000000E+00    -2.0868110987447316E-01
 3.0390187499999999E+00    -2.0273614724662858E-01
 3.0640312499999998E+00    -1.9691240202118282E-01
 3.0890437500000001E+00    -1.9121100525216414E-01
 3.1140562500000000E+00    -1.8563286717842686E-01
 3.1390687499999999E+00    -1.8017869496148556E-01
 3.1640812499999997E+00    -1.7484900880661960E-01
 3.1890937500000001E+00    -1.6964415649373368E-01
 3.2141062499999999E+00    -1.6456432635051371E-01
 3.2391187499999998E+00    -1.5960955870686755E-01
 3.2641312500000002E+00    -1.5477975587406870E-01
 3.2891437500000000E+00    -1.5007469069792939E-01
 3.3141562499999999E+00    -1.4549401373752369E-01
 3.3391687499999998E+00    -1.4103725912608461E-01
 3.3641812500000001E+00    -1.3670384917404749E-01
 3.3891937500000000E+00    -1.3249309777767651E-01
 3.4142062499999999E+00    -1.2840421270129510E-01
 3.4392187499999998E+00    -1.2443629680548718E-01
 3.4642312500000001E+00    -1.2058834829986617E-01
 3.4892437500000000E+00    -1.1685926010550590E-01
 3.5142562499999999E+00    -1.1324781842063303E-01
 3.5392687499999997E+00    -1.0975270059366247E-01
 3.5642812500000001E+00    -1.0637247242079606E-01
 3.5892937499999999E+00    -1.0310558500036446E-01
 3.6143062499999998E+00    -9.9950371295868284E-02
 3.6393187500000002E+00    -9.6905042551731005E-02
 3.6643312500000000E+00    -9.3967319457467502E-02
 3.6893437499999999E+00    -9.1133517944096076E-02
 3.7143562499999998E+00    -8.8399539939998995E-02
 3.7393687500000001E+00    -8.5761143221454436E-02
 3.7643812500000000E+00    -8.3213934754152522E-02
 3.7893937499999999E+00    -8.0753366663987719E-02
 3.8144062499999998E+00    -7.8374735210563179E-02
