JT_ss_b,JT_ss_m,var_X,var_N
0.9627170924118601,0.10508015410714955,0.08317655705520088,0.07039231355540743
0.9976756433015596,0.1418833193987198,0.0391923803103118,0.014575311745287145
0.9870685105720989,0.12671528235367435,0.059665075597302164,0.03391039786936023
0.9725209728853823,0.14012293963616973,0.05101029502293086,0.06047578477398652
0.9956606445604851,0.07281708240625417,0.1049407970063937,0.01310895297171566
0.9751828215336472,0.08711341667788963,0.10132183567019726,0.046538900838191566
0.995930718465186,0.07888417109259649,0.27304508516045545,0.012253658892773522
0.9905973408072921,0.07923651569836665,0.10368580683166151,0.021925603461022902
0.9804100034084049,0.08567214354599151,0.09541796141663705,0.03813005604940933
0.9803213539829584,0.081948015149226,0.08443239903451738,0.03779369725159043
0.9992453430338047,0.11639947269420559,0.049103959460125135,0.0104063088773092
0.9981304713959981,0.12984775621689715,0.03389653332082865,0.012843747482583545
0.9984835021258028,0.1632563074946649,0.02157284771860357,0.014588236220282269
0.9926712219989056,0.08021917190030525,0.10837875468009639,0.018949766352272412
0.9912793502605017,0.06700925490913556,0.10428644138460919,0.01913175308102133
0.9935600250192815,0.06592985266119866,0.11356955893752751,0.015271617519140968
0.9873968889659129,0.06747622340203674,0.09919119256907927,0.025383329709648628
0.9946859215523834,0.10016648198802103,0.05826138438313655,0.017455728386735814
0.9962540872720619,0.0923814533252798,0.06732816019723042,0.013889697540079737
0.9865502747719264,0.06000990045655574,0.11927032531470394,0.027045307189822232
0.9995836457976417,0.11684178506914822,0.11245837332208686,0.0101803180669231
0.998224202137322,0.1311800578500102,0.042543293228973544,0.01249628984195894
0.9986677977315614,0.181749860801522,0.01986290214117925,0.014925387366163001
0.9992752173518028,0.19654181646216284,0.006853204933148116,0.013812078753766777
0.995219421982568,0.06439100660398944,0.23868015733504233,0.014182104296500242
0.9982877089077712,0.09452821562855074,0.05599940432756989,0.00984208081722393
0.9990708247476391,0.12588447847898643,0.054767811156721136,0.011084509675929333
0.9978266081532422,0.11247445319533544,0.05340281300018157,0.011974021182894923
0.9968567760085735,0.18357820980414252,0.025512920116825266,0.017975499464294664
0.9982522043409582,0.14331888300965334,0.02840599385537035,0.013095568923121803
0.9891924518746623,0.08202332233350362,0.10178354967370251,0.02361863315076551
0.9811386853787322,0.07517158881789732,0.10245405812781838,0.035882252256284275
0.9972581175010864,0.07211761068790545,0.2904189056329046,0.009447999396114959
0.997834232351087,0.09748168460567697,0.06506050438977495,0.010616124363211021
0.9965907188528635,0.08824919411691157,0.061646003469478905,0.012318147448331374
0.9861270604680319,0.06178737559169212,0.10716782327196239,0.02805258443465153
0.9881161347633921,0.05877808515559624,0.1125484906514882,0.024179652517932304
0.9984321374179795,0.08134019929779623,0.07254708406884802,0.008499922983672192
0.9952072633538783,0.064212828730972,0.10326965007856381,0.012860670401467544
0.9908174784155697,0.11003213290266445,0.07667716631948485,0.026563769759997413
0.9938493240200498,0.053357354718379324,0.095212292387723,0.014490378485500166
0.9755556366648019,0.06539003367243412,0.08736138532993265,0.04408474205300372
0.9526326578605391,0.08477536598744428,0.0790836988375655,0.08021899764339846
0.938366911498887,0.096586768056657,0.07981167914620835,0.10147965164804518
0.9954840418472193,0.0558962747137044,0.0926693741733311,0.011657938764599862
0.9955176285062363,0.05660608234834974,0.08324856827551097,0.011747296286219289
0.9982109566048134,0.07535890270508738,0.15011626711674575,0.011252483844441663
0.9958934249420958,0.05964079462074334,0.10870271846132351,0.012190173104778879
0.9968668532822205,0.06574591651439088,0.07268395338231837,0.010166003470573948
0.9979043808284482,0.10183943819627206,0.06072422674255873,0.01396512952272655
0.9550114629061331,0.08332336085122505,0.11658242032454336,0.07754377244172517
0.966715234416288,0.09564361862795234,0.050794493947797004,0.06259779886393613
0.9981058342150901,0.13479181461634338,0.03462701619442543,0.014994355071231702
0.9907230296842714,0.056794046278885624,0.0858753594767887,0.019929528550217235
0.9981422736849334,0.08990621497313134,0.05229696208594736,0.009792811289798031
0.9971593172759151,0.04695059328315743,0.11187675492195848,0.008232373305792073
0.9856101030259582,0.09546172933274999,0.06272701293384009,0.034602251238758264
0.999002922313477,0.05035101445031687,0.13461665337332074,0.004795936177075966
0.9949668092153214,0.05887659186351757,0.09552608223639047,0.012653501677122314
0.9936607807450061,0.05170618207751543,0.10301367966854147,0.014327938162921328
0.9956006534458881,0.07273382379320292,0.06849825455405445,0.015371051935666458
0.997675840215458,0.1146365692808915,0.05030342735848903,0.016154996372418573
0.9895972347651711,0.04893068127856348,0.09870545178960477,0.021146335644723457
0.9866559821931615,0.046694816561355545,0.11200293571527487,0.025807171915259275
0.9914576335209674,0.061146736452447725,0.06683093276386132,0.0187658116880538
0.9817880055943613,0.05281513287772199,0.08513963436439964,0.03357300992172263
0.955173376962258,0.08065574330155845,0.0849698371443458,0.07841155415159484
0.9988084001266676,0.09420507060009342,0.06114589192355824,0.009007898591381291
0.9945584550338255,0.04189724791610394,0.1680927635818411,0.01581558761214019
0.9962040984327135,0.04527893646439318,0.10507799851768673,0.01015180215996292
0.9993191990468816,0.11386209272960213,0.041248240203394904,0.011587410653603136
0.9955569673259809,0.03790436141340525,0.11670755840983316,0.010998175335827476
0.9965010802362009,0.047564470554502525,0.10726742956766755,0.009896378335213285
0.9982538761683968,0.045823905838900836,0.09828840994549604,0.007155948360989761
0.9797237730836421,0.05221553166514703,0.08325695829308144,0.036459775908514125
0.9665518256564728,0.06182696547279043,0.08042760365812196,0.05740568617442854
0.9845355519508252,0.04885118194125826,0.08701765318711041,0.028995474899790707
0.9958502780894526,0.05428602300730201,0.07410012351389639,0.011338577817451068
0.9959058715571296,0.044949492450288564,0.0910611533728568,0.010410179305099021
0.9979479070333231,0.04072951077515918,0.0996744442129629,0.006387427327645412
0.9899200990967038,0.04429620595372541,0.0947782587016266,0.020030800343525
0.9988816637605915,0.04199877742377911,0.12810807988536765,0.007505369429861908
0.997463771989495,0.038622745551031956,0.10667725385798033,0.007524016963353475
0.9937710833614403,0.03758590989486699,0.09481697608185002,0.014133513739948533
0.9982764622884613,0.05225004792353838,0.08665936254708773,0.0076651647340746365
0.9975754953006346,0.04368833458093946,0.10016021240334039,0.008989487320658185
0.9967483145620047,0.06137612153011551,0.11787721933889428,0.020295995124707034
0.9820659800891711,0.049161106736385074,0.08323721071309098,0.0334386950955361
0.9884769640036127,0.0395638584716409,0.09082789053802098,0.02238278592816023
0.9827637602771968,0.047699816006035456,0.0790843176683097,0.03149250837060613
0.9899762907434905,0.037247347036970635,0.09276922936692189,0.020095144230865003
0.9940066117677593,0.03569314713802696,0.09330164262887797,0.012997118843450117
0.967429435879649,0.058175308829819805,0.14629979847887242,0.058853269996228086
0.9944408086279449,0.03406981258533748,0.14598257999704223,0.013134490287042055
0.9875499813660528,0.04221982149931347,0.08778045225772613,0.025086619416443412
0.9969457809959142,0.03183023778276017,0.11068789067039575,0.007973136723975038
0.9951270231006236,0.03438963604155476,0.09556251554601014,0.011128168166854024
0.9881976773455285,0.03913121355952032,0.0901046669979948,0.022794370069341596
0.9965117998052562,0.03945966515424282,0.10925104913558414,0.012337356439951819
0.9914904295110589,0.032621299491005895,0.11511602691449019,0.019117386010324644
0.995253190062862,0.03503717560569353,0.11379049475853587,0.014493510982131141
0.9969784545651729,0.03284216792215622,0.10373176282205299,0.00800830968212285
0.9957871606562518,0.03363247814462367,0.09700090784660076,0.010010155895274764
0.9871253462937929,0.04313536677568486,0.08138087909464009,0.024261363977484685
0.9970379909337861,0.03058479915672352,0.11462517375273318,0.007628090467390436
0.9982968421791479,0.04084669912604222,0.09227835108426097,0.006711864874849205
0.988721040719944,0.03386962980832009,0.09623441018331047,0.021245291640365593
0.9888501325293293,0.03491525373140569,0.13072370163614921,0.024825414878993257
0.9902253574264772,0.033739915214291316,0.12507785514632852,0.02077015992238973
0.9974938691145212,0.03767769938819332,0.13787449163770538,0.012387823051551727
0.9983071214527256,0.029758478954316825,0.11697504835136163,0.005174752185165055
0.9976606316890168,0.029289714789343058,0.10734119042316781,0.00665950391276926
0.9884589229006495,0.04347100870748988,0.07426694295238301,0.022510532627363133
0.9977725640857767,0.035580346714791045,0.09604895920356193,0.008322784110781356
0.9931080016427778,0.03229131500606752,0.0901468004486633,0.014399275843161696
0.9989470272553034,0.030956618238994538,0.14318449781216547,0.0038886665889563687
0.9853829365425071,0.04272545863081734,0.07540018389544267,0.027107873483176448
0.9992173186971877,0.037677354773798966,0.18548532178196786,0.004915151728127398
0.9995611456733517,0.06185831732122404,0.07810903811635361,0.005821616156176823
0.995302376659368,0.04022228675927331,0.07990357058858111,0.010672960352291483
0.9966348875993237,0.03133258301875852,0.09530893836995413,0.008329228740109329
0.9959953693645879,0.0332022873423522,0.15982958659597513,0.015224117614786259
0.9779420586769909,0.04225239106619072,0.08069748841184232,0.0385229126422546
0.9323926383258587,0.08676501208572862,0.128690811734272,0.10927977588240889
0.9550668125234507,0.06449227553322878,0.07025726328280135,0.07491979731022891
0.9990776960320732,0.05883284356462204,0.07350025733673315,0.008082656350165252
0.9444401581444247,0.07094241345752472,0.087910715458973,0.09066197591801206
0.9955896664826391,0.04366081259740451,0.07760739772232028,0.012025410548831772
0.9754615846005944,0.04419854494854736,0.09440057649467803,0.044424024544496454
0.9875476735114321,0.031458488410597174,0.0970062257970109,0.023632085967061123
0.95799061289833,0.057230482904896296,0.10459378533322994,0.06947070898666219
0.9953118719155092,0.04256622114570352,0.09803652149287356,0.01589695899764365
0.9954755270807576,0.03313733615753467,0.09205197392055331,0.011904232289938754
0.9995889853981936,0.06710826257761304,0.08512410170354656,0.00941692974111863
0.9967577646861948,0.05696579879090935,0.08724139965769073,0.016950177043204562
0.9952544422731442,0.030950934043648792,0.15024089577742683,0.011717509196674136
0.979964845287177,0.047487203097533515,0.06996378658272229,0.03626848840975061
0.997900518462911,0.06322048187177431,0.06576989690073898,0.009575801673970652
0.9989157993862959,0.08760484554610404,0.05297898033823856,0.010057226515395534
0.9842340658545157,0.04120438509619673,0.08011231958605292,0.02881239874847008
0.9886253595432375,0.03060745486340266,0.1047982062064775,0.021911128953770564
0.9943693206349589,0.027738529895583675,0.1149346169319918,0.013175606045175314
0.9970089736819736,0.029648390051269624,0.1375904256946634,0.009548938185272249
0.9978232636500214,0.03882352294026692,0.0803116353510992,0.006584594738156646
0.9995853797351039,0.05757320355496087,0.07294178705992693,0.005141151930639687
0.9972988430420269,0.040747373857001,0.07702108246717132,0.007479697816768827
0.9967607550270619,0.029720028736320514,0.10755258511985455,0.011027689469833568
0.9969938369305362,0.04407991270914613,0.07253868405744168,0.008848059868165947
0.9974471847281717,0.04631417193307996,0.09369505826483504,0.01353785004585184
0.9957083400922137,0.054364129348514534,0.06934675524742129,0.013795148316807726
0.9958501784113304,0.07000782593059518,0.06401706972243915,0.018177623979528157
0.9982682084396514,0.03241016094104443,0.09804538657728001,0.006621048965160803
0.9954340496242662,0.03487342228038792,0.08433016440051289,0.010482329989069505
0.9979597285771095,0.038020937935890675,0.15953497142717765,0.014360457763526568
0.9993693011925205,0.03574243296681645,0.16717175269821216,0.005689847467221121
0.9980555822637571,0.033095421815073855,0.08821349168113146,0.005932605505646116
0.9985493345164814,0.03570158223166786,0.09163176152827446,0.005183978627660402
0.9993740116829457,0.03563713664404733,0.13673949475147895,0.006815838973810884
0.9825732439092713,0.04052159768654806,0.14062345450156166,0.03346214743993059
0.9586903656985294,0.057118227268636135,0.0764983350510684,0.0694311686941349
0.9892999663625445,0.03139338717064721,0.0875214391426884,0.021676111376054408
0.9953797421284987,0.034723092599203476,0.07787804824499289,0.010580792619601986
0.9967866805589458,0.03608262021257036,0.07771618616771547,0.008166954297906592
0.9946985222760248,0.039367350599132545,0.07849213410801215,0.014448798005260777
0.9307716997441847,0.08194815395479182,0.09044388362753097,0.11117714362455633
0.9822367927696659,0.03358322019627724,0.10395567559039898,0.03179097484032045
0.9878808728775984,0.0319257543591851,0.09501070180253113,0.023314348944866836
0.9873686594312462,0.029463530659868065,0.0905416456204633,0.023834370406166094
0.9799619152907992,0.03850471164027691,0.07658570453410274,0.035540081628162135
0.9985786659949597,0.027469457389513008,0.13753778100288983,0.0041154769981108785
0.9986055920691558,0.02700952515259869,0.11763933766634493,0.004536856683307278
0.9739344726720153,0.042751873737713386,0.12112161983594716,0.04463010087282093
0.9937633119946448,0.02730018917906707,0.0885011999373233,0.01316482026645982
0.995877471935319,0.02601153119217592,0.0936189398539381,0.010124922071418574
0.9991831536771731,0.05191032841319132,0.07317732295247847,0.0054509158089963705
0.9957289164089083,0.032277752197995224,0.08578294471983694,0.010404666206984992
0.991141601876105,0.03058199928818739,0.08077547268155572,0.017079033207363814
0.9931146464165724,0.027555577485024352,0.0837622041823145,0.013838708970559388
0.9878203598492976,0.03415048086254202,0.0788435034664543,0.022558592145226264
0.9819875419930334,0.03578295906969364,0.07966008683486625,0.031764512961895086
0.9994747436413559,0.030812122531916564,0.10812726838012654,0.0036511928910760716
0.9971069287739032,0.03033726880679266,0.08537326478242813,0.007218172480731866
0.9978484337979012,0.026209207304519366,0.13695815517259358,0.00868021815782516
0.998671944868579,0.024470550206554087,0.1064529925024853,0.004267498465349462
0.9982949278573032,0.02683176513109875,0.0904101246340484,0.004953393221566849
0.9941779690687621,0.032499388253094064,0.07879742232567233,0.011906718002922645
0.9909509341953745,0.029542334289168193,0.13387517864268772,0.019978212676747376
0.9986108076779375,0.026236453081063926,0.09684505173463143,0.004951634576938702
0.997913519669847,0.02560572705336439,0.13270504143463824,0.008928154681472122
0.992624835935859,0.02661896539880171,0.0851545259307207,0.014693894559241194
0.9932868470445236,0.02857334302672565,0.08227592189792221,0.013619322337873108
0.991905673554221,0.024838260403651558,0.10092257995287257,0.016952043530500838
0.9962723621390468,0.029668773029951412,0.08047458633382631,0.008637334345753978
0.997794778613689,0.023109393076180873,0.10223609356860419,0.005915357402900057
0.996157471199111,0.034325424016177775,0.076217542257495,0.009117080235019337
0.9953928699345659,0.029053136781596045,0.08119983347107684,0.009872416571926834
0.9889515300305729,0.029977549244412094,0.08041718846167745,0.020340471707479324
0.9958830595168368,0.025551001159894282,0.12369807980092251,0.013752889068411989
0.9824648392287471,0.03361842545737348,0.0782268707656345,0.030824257512817255
0.9750491730036868,0.04037557086668686,0.07584430839845913,0.04304372996701833
0.9961080408009746,0.03159297755863699,0.07992251532938421,0.009764406216325128
0.9958325268558545,0.03937014927954963,0.07220425452035095,0.010171444810088914
0.9846393608102993,0.03183841417366351,0.08021944121856284,0.02719222051640635
0.9963902402754319,0.02813820388096755,0.08942946924661743,0.010054071592851876
0.9987730529192699,0.04825956400691955,0.07347618147825963,0.007541202509525391
0.9939251141471325,0.02358005621545456,0.09142776834640454,0.012843483026269809
0.9910500483794998,0.024715402125453312,0.09957406266141844,0.01743015629275657
0.9634158812624896,0.04935744796249786,0.08500537894724147,0.062344015440484846
0.9973277128270275,0.03269623977534708,0.08347439577852156,0.0074710721559867466
0.9978452187812554,0.024548750685505216,0.09325389756485047,0.0057739654568536025
0.9994620120694989,0.04419180887404062,0.07741042264518472,0.004483710748330871
0.9960047759809627,0.025437260240590343,0.08538820079115617,0.008829489065344198
0.9996129802750395,0.028284381437737594,0.09657341193268221,0.002452461134419437
0.9988853366361173,0.023517801583461395,0.117428452032599,0.005007341884256
0.9962664854991742,0.024065828956518764,0.12590555418744676,0.011713054652096488
0.994635309729764,0.03256491388497618,0.0752082867470153,0.011458670146977212
0.9968622171821757,0.032225038536409234,0.09911089534160267,0.013978862792779267
0.9941159105458667,0.02733028541417859,0.08020942709318069,0.01201772684359792
0.9964299406746183,0.02684953293969017,0.09964002096297042,0.011509732317970922
0.9960663542239526,0.026081492073559365,0.11780653019343335,0.013902085682490295
0.9954544586580208,0.02206998664563542,0.09672016228555802,0.010166860173999481
0.9994010124451247,0.03344272035789242,0.0861230128031476,0.003497490591383823
0.9964550161903224,0.02895537527336034,0.08134498662380263,0.008026715336248103
0.9458333723792196,0.06633778603309326,0.09230980666797262,0.08913712738444612
0.9259947023231003,0.0838811584796163,0.07802945881649903,0.11823779800081802
0.9995906478412441,0.04465101153057516,0.15058383427918098,0.005223983240611574
0.9972672331550891,0.027946093549252815,0.08242997141087571,0.006944113310862754
0.9975628702719173,0.033337480276984244,0.07774407337262734,0.006713350027442999
0.9982643266962522,0.05230650432238937,0.06721665019597567,0.008642349700584084
0.9984813454284958,0.05674366436983436,0.06556821340301666,0.008876808692082072
0.9659005733575314,0.046971631379247314,0.08552722862563666,0.05720879981268734
0.9978503321864696,0.03890757422015789,0.114719456574083,0.011766255785861546
0.9593745627121857,0.05169176933797859,0.08390747342114258,0.06727772493660922
0.938909651250003,0.07150768712297695,0.07877773208046956,0.09890026541047359
0.9889279796991445,0.030209888490538295,0.07638212328458882,0.020886231714022152
0.9894437963164018,0.02600207483212391,0.11019076032678932,0.020925683632191827
0.999174021452092,0.025209352913252103,0.10840197315656519,0.003055206936696031
0.9928834965282606,0.0310966810289669,0.07669774411013774,0.013888846617388317
0.9900355299504962,0.027153088990682916,0.12325582695341675,0.019799264056897137
0.9897712393372975,0.025372015553266847,0.10997452725526724,0.020290889083173447
0.9756389321186719,0.0378259611942372,0.07493782743446231,0.04192735513138501
0.9972691353599648,0.028165163461473353,0.13557236033179387,0.011381875218052784
0.9978192330498059,0.027593520529824445,0.08430854010974531,0.0060241532129872155
0.9804974804523815,0.0369726045820733,0.08359272141112783,0.035528021971508394
0.9605408145568032,0.050503302910555825,0.07651448734969368,0.06570746602353505
0.9961683613952836,0.03440908562166145,0.07407981259540064,0.009263683251806931
0.9938155854896912,0.027289081315692076,0.08166350188680449,0.012959971232890055
0.9985175361599685,0.026706230683564147,0.14478617711375985,0.007878795199280475
0.9965023076389647,0.029726267091432,0.09747976900336275,0.01294739513162746
0.9776568784156778,0.03679902996799056,0.0979491368266393,0.041722412572719136
0.9944134017216156,0.025418950013708863,0.08475288643510948,0.012629800783481748
0.9938737680081831,0.02835817379385641,0.07614724983851451,0.012769269477837852
0.9862857657512817,0.028150617499819508,0.0814352286516773,0.02464433972990232
0.9985460893323321,0.02598007389466017,0.09103072757180208,0.0051348763728027436
0.9985133506139584,0.025951976504714702,0.08575038347563713,0.00449124679896773
0.9944927585334699,0.027984394079715647,0.08005097765646552,0.011192210559773486
0.9870143956165156,0.02972166203099791,0.0785874201960376,0.02330014283631776
0.9988007547283989,0.02673635612698544,0.08748934498892436,0.003925482222292054
0.9977884437493536,0.028438340259353878,0.08433722861172566,0.005954830702903813
0.9928888844259209,0.02316963365079938,0.11209641983587781,0.015695928200952558
0.9991305570150555,0.027327856167197573,0.0913536116025796,0.0035872486616259636
0.9948591315324217,0.021446931405411984,0.10193086186661426,0.012948240982769477
0.9982002111809926,0.02780950888305589,0.08307221562701694,0.005548137808697007
0.9966170525189493,0.020513236189131923,0.10404153443640052,0.008180772153966842
0.9979354189637757,0.024722656407806243,0.08610538729783257,0.0054579878711802365
0.9995169900341099,0.023510040048336234,0.122336336709571,0.003021009168461042
0.9980070105962189,0.028453471416080567,0.08053689611328418,0.005399963446361511
0.9828587885986909,0.03388119460803174,0.07793287775875579,0.030240955035529815
0.9919747039637561,0.022427634141095942,0.09863044466832194,0.016874346786480032
0.9988209996529765,0.026757290084746033,0.08580381675949322,0.0038211494677966584
0.9741417889506122,0.03796563748027826,0.08921911944561312,0.044704322099097915
0.9994635339925128,0.024758615231943115,0.09994329989636519,0.0027835621482541484
0.999458574209678,0.0249861259078904,0.1381175781869186,0.0033065278708726
0.9996380444769928,0.029076487884798552,0.09131134917440742,0.002872670468030414
0.9930043831256609,0.028499330709816806,0.07727200496984332,0.013843251020126068
0.9894010221003898,0.031041596528933346,0.07517228316054403,0.019465727110867803
0.9716505209410402,0.04134236024510807,0.07739682067794595,0.04893383032363641
0.9969564467887616,0.02591971886484301,0.07965174581388357,0.007173737593854312
0.9964558062782535,0.02466769557546933,0.1301433941882525,0.014566035003374722
0.9982261997274546,0.024373983852210124,0.08491912819144787,0.005390114002591595
0.9935692066123375,0.026599444915178516,0.0787267373271997,0.012663466189808403
0.9962091993915565,0.02108985224973814,0.1140443904528079,0.01019955282110896
0.992307744323261,0.021786374811238574,0.08855632377987521,0.015387630930359109
0.969130006687013,0.04174097473556926,0.07770933708609673,0.052157936415335726
0.9901690325751001,0.023208458080102412,0.08640763805464391,0.018773540544727574
0.9953437626412812,0.02196603251798046,0.11408800339212033,0.01264225303463995
0.9981577990825268,0.0322623264087345,0.08610147028613502,0.007807278258069594
0.9964470339257635,0.02165332092325778,0.08562593751241887,0.007931509032673034
0.9926769959793617,0.02134361858597622,0.09800574806881779,0.015570160446599424
0.9968143852558049,0.029071517639154276,0.07760023228981983,0.008706299423556274
0.9856018334090317,0.03013072674599815,0.07479081204555116,0.02553797926140433
0.9984516368791012,0.028342236108969687,0.08026608302899507,0.0048745725773295945
0.9814512087351476,0.033859894440244176,0.12146123606709303,0.033090296127808116
0.9742354615369084,0.041902682232808464,0.06981841680443379,0.04428664300771956
0.9942639314390078,0.02298244613963829,0.0833787985391986,0.012270496264171094
0.995704296317955,0.019984982805536844,0.10312257791732504,0.010562837923199453
0.9987696801872049,0.024876921318129797,0.0888045462202357,0.004656067485971249
0.997855566358485,0.0235571105857032,0.1360467111360656,0.008948351047444625
0.9991453474544065,0.026906494400007364,0.08575613875702126,0.0035894570527528202
0.9989612245540082,0.02833430797327441,0.15932341645017634,0.0069489378102645105
0.998708022120222,0.028464033426125135,0.08092541502074291,0.004419159184543275
0.9995333438890379,0.022374191946836985,0.11894071982451315,0.0021405242046350637
0.9988233871579235,0.02787046179843955,0.08199322134441889,0.004602599823840592
0.9943301594525736,0.02285866836044348,0.09367817261693256,0.014011205233880553
0.9957070645025535,0.02091478688586934,0.11223118878264404,0.010899842100909218
0.9984820722339255,0.028370027175939616,0.08002088239854255,0.004888288115162176
0.9959780175218876,0.025167415142657967,0.08048003185959207,0.008915327299593656
0.9832612769228499,0.031370593801078206,0.07783712148388222,0.02993065741867884
0.9919133007597952,0.02804205776381341,0.07915083084621044,0.016636562804360544
0.9909524120894477,0.03497018248188888,0.07377645149407464,0.01826982375234376
0.9951493638936403,0.02230067467511332,0.09734734830870717,0.01155899349018874
0.9982424146122882,0.027759012012824935,0.0802925040811785,0.005411237674389113
0.9957770630003265,0.02434626002135931,0.08111158388296602,0.009003458825167954
0.9953908157453341,0.02191128552697541,0.08172002950916346,0.009716521977713555
0.9876808738953125,0.027309559503366887,0.077904172127915,0.02215221756702679
0.9952457457917868,0.022692554254779895,0.1239230673548245,0.011457585735299425
0.9839165125652926,0.0289306688096036,0.07642081511200782,0.028312930478514353
0.9924442734315042,0.026523172029338515,0.07566950865974753,0.01506906891756632
0.9938165649353519,0.025671220424572927,0.0757568207629018,0.01227699536769844
0.9991714535300763,0.0213509007140692,0.11525594908977999,0.0038182585948023373
0.9846337383775088,0.027417511152251994,0.08182559951618751,0.027139772952655683
0.9633235553658498,0.046614013466728665,0.07480552777898808,0.06127744711684624
0.9912735344825956,0.023017561053304436,0.07997403640228806,0.01670969989539728
0.9845751758337014,0.03136766591305096,0.07234890932695237,0.027420556938070106
0.9954762982689966,0.019244731734462728,0.09210086476525092,0.009847864737313472
0.9980669920899641,0.023731118264555318,0.08858040513771936,0.005552514284605792
0.986456200777511,0.02641269009184688,0.07995131008445522,0.024200239553379355
0.9902025035585214,0.02317487961791531,0.10290772862270958,0.019963417758234847
0.9766086696707861,0.03389999577717551,0.09789472201251315,0.04168709083774935
0.9943410223945188,0.020790492789204196,0.08651573235511223,0.012091189881142661
0.9987458178484281,0.023842140351098107,0.1055949240372549,0.004317633027784318
0.9779998137431065,0.032773132989252995,0.09456357599851539,0.03810711290837965
0.9958164955451295,0.026331235314651757,0.08409452899765979,0.010992515376326395
0.9691002008708123,0.040083285988182005,0.08428794925196947,0.05200750303771695
0.9991221627940706,0.046640654430910256,0.07226924617282837,0.005622068163905425
