#                  time                       real
 2.1874999999999999E-02    -1.3368883076008949E-02
 6.5624999999999989E-02    -3.9521884300055522E-02
 1.0937500000000000E-01    -6.4901560797725591E-02
 1.5312499999999998E-01    -8.9515546782121341E-02
 1.9687499999999999E-01    -1.1337147646634509E-01
 2.4062500000000001E-01    -1.3647698406349912E-01
 2.8437499999999993E-01    -1.5883970378668558E-01
 3.2812499999999994E-01    -1.8046726984900688E-01
 3.7187499999999996E-01    -2.0136731646356529E-01
 4.1562499999999997E-01    -2.2154747784346285E-01
 4.5937499999999998E-01    -2.4101538820180216E-01
 5.0312499999999993E-01    -2.5977868175168517E-01
 5.4687499999999989E-01    -2.7784499270621432E-01
 5.9062499999999996E-01    -2.9522195527849177E-01
 6.3437499999999991E-01    -3.1191720368161985E-01
 6.7812499999999998E-01    -3.2793837212870097E-01
 7.2187499999999993E-01    -3.4329309483283682E-01
 7.6562499999999989E-01    -3.5798900600713052E-01
 8.0937499999999996E-01    -3.7203373986468374E-01
 8.5312499999999991E-01    -3.8543493061859885E-01
 8.9687499999999998E-01    -3.9820021248197823E-01
 9.4062499999999993E-01    -4.1033721966792391E-01
 9.8437499999999989E-01    -4.2185358638953846E-01
 1.0281250000000000E+00    -4.3275694685992400E-01
 1.0718749999999999E+00    -4.4305493529218248E-01
 1.1156250000000001E+00    -4.5275518589941705E-01
 1.1593750000000000E+00    -4.6186533289472897E-01
 1.2031250000000000E+00    -4.7039301049122101E-01
 1.2468750000000000E+00    -4.7834585290199538E-01
 1.2906249999999999E+00    -4.8573149434015406E-01
 1.3343750000000001E+00    -4.9255756901880016E-01
 1.3781250000000000E+00    -4.9883171115103486E-01
 1.4218750000000000E+00    -5.0456155494996091E-01
 1.4656250000000000E+00    -5.0975473462868071E-01
 1.5093749999999999E+00    -5.1441888440029626E-01
 1.5531250000000001E+00    -5.1856163847791015E-01
 1.5968750000000000E+00    -5.2219063107462438E-01
 1.6406250000000000E+00    -5.2531349640354119E-01
 1.6843750000000000E+00    -5.2793786867776293E-01
 1.7281249999999999E+00    -5.3007138211039184E-01
 1.7718750000000001E+00    -5.3172167091453038E-01
 1.8156250000000000E+00    -5.3289636930328055E-01
 1.8593750000000000E+00    -5.3360311148974460E-01
 1.9031250000000000E+00    -5.3384953168702476E-01
 1.9468749999999999E+00    -5.3364326410822371E-01
 1.9906249999999999E+00    -5.3299194296644337E-01
 2.0343749999999998E+00    -5.3190320247478595E-01
 2.0781250000000000E+00    -5.3038467684635404E-01
 2.1218749999999997E+00    -5.2844400029424943E-01
 2.1656249999999999E+00    -5.2608880703157479E-01
 2.2093750000000001E+00    -5.2332673127143214E-01
 2.2531249999999998E+00    -5.2016540722692395E-01
 2.2968750000000000E+00    -5.1661246911115222E-01
 2.3406249999999997E+00    -5.1267555113721952E-01
 2.3843749999999999E+00    -5.0836228751822765E-01
 2.4281250000000001E+00    -5.0368031246727951E-01
 2.4718749999999998E+00    -4.9863726019747695E-01
 2.5156250000000000E+00    -4.9324076492192220E-01
 2.5593749999999997E+00    -4.8749846085371773E-01
 2.6031249999999999E+00    -4.8141798220596554E-01
 2.6468750000000001E+00    -4.7500696319176833E-01
 2.6906249999999998E+00    -4.6827303802422787E-01
 2.7343750000000000E+00    -4.6122384091644664E-01
 2.7781249999999997E+00    -4.5386700608152714E-01
 2.8218749999999999E+00    -4.4621016773257111E-01
 2.8656250000000001E+00    -4.3826096008268117E-01
 2.9093749999999998E+00    -4.3002701734495968E-01
 2.9531250000000000E+00    -4.2151597373250865E-01
 2.9968749999999997E+00    -4.1273546345843054E-01
 3.0406249999999999E+00    -4.0369312073582736E-01
 3.0843750000000001E+00    -3.9439657977780151E-01
 3.1281249999999998E+00    -3.8485347479745530E-01
 3.1718750000000000E+00    -3.7507144000789089E-01
 3.2156249999999997E+00    -3.6505810962221080E-01
 3.2593749999999999E+00    -3.5482111785351683E-01
 3.3031250000000001E+00    -3.4436809891491171E-01
 3.3468749999999998E+00    -3.3370668701949746E-01
 3.3906250000000000E+00    -3.2284451638037626E-01
 3.4343749999999997E+00    -3.1178922121065078E-01
 3.4781249999999999E+00    -3.0054843572342271E-01
 3.5218750000000001E+00    -2.8912979413179468E-01
 3.5656249999999998E+00    -2.7754093064886898E-01
 3.6093750000000000E+00    -2.6578947948774767E-01
 3.6531249999999997E+00    -2.5388307486153328E-01
 3.6968749999999999E+00    -2.4182935098332758E-01
 3.7406249999999996E+00    -2.2963594206623350E-01
 3.7843749999999998E+00    -2.1731048232335290E-01
 3.8281250000000000E+00    -2.0486060596778788E-01
 3.8718749999999997E+00    -1.9229394721264118E-01
 3.9156249999999999E+00    -1.7961814027101469E-01
 3.9593749999999996E+00    -1.6684081935601078E-01
 4.0031249999999998E+00    -1.5396961868073172E-01
 4.0468749999999991E+00    -1.4101217245828010E-01
 4.0906249999999993E+00    -1.2797611490175756E-01
 4.1343749999999995E+00    -1.1486908022426651E-01
 4.1781249999999996E+00    -1.0169870263890957E-01
 4.2218749999999989E+00    -8.8472616358788975E-02
 4.2656249999999991E+00    -7.5198455597006553E-02
 4.3093749999999993E+00    -6.1883854566664870E-02
 4.3531249999999995E+00    -4.8536447480865975E-02
 4.3968749999999996E+00    -3.5163868552712682E-02
 4.4406249999999989E+00    -2.1773751995306859E-02
 4.4843749999999991E+00    -8.3737320217506031E-03
 4.5281249999999993E+00     5.0285571548538271E-03
 4.5718749999999995E+00     1.8425481321403828E-02
 4.6156249999999996E+00     3.1809406264797252E-02
 4.6593749999999989E+00     4.5172697771931690E-02
 4.7031249999999991E+00     5.8507721629705210E-02
 4.7468749999999993E+00     7.1806843625015576E-02
 4.7906249999999995E+00     8.5062429544760287E-02
 4.8343749999999996E+00     9.8266845175837114E-02
 4.8781249999999989E+00     1.1141245630514360E-01
 4.9218749999999991E+00     1.2449162871957796E-01
 4.9656249999999993E+00     1.3749672820603773E-01
 5.0093749999999995E+00     1.5042012055142046E-01
 5.0531249999999996E+00     1.6325417154262406E-01
 5.0968749999999989E+00     1.7599124696654608E-01
 5.1406249999999991E+00     1.8862371261008454E-01
 5.1843749999999993E+00     2.0114393426013719E-01
 5.2281249999999995E+00     2.1354427770360146E-01
 5.2718749999999996E+00     2.2581710872737548E-01
 5.3156249999999989E+00     2.3795479311835627E-01
 5.3593749999999991E+00     2.4994969666344236E-01
 5.4031249999999993E+00     2.6179418514953123E-01
 5.4468749999999995E+00     2.7348062436352061E-01
 5.4906249999999996E+00     2.8500138009230824E-01
 5.5343749999999989E+00     2.9634881812279135E-01
 5.5781249999999991E+00     3.0751530424186857E-01
 5.6218749999999993E+00     3.1849320423643718E-01
 5.6656249999999995E+00     3.2927488389339499E-01
 5.7093749999999996E+00     3.3985270899963943E-01
 5.7531249999999989E+00     3.5021904534206844E-01
 5.7968749999999991E+00     3.6036625870758021E-01
 5.8406249999999993E+00     3.7028671488307180E-01
 5.8843749999999995E+00     3.7997277965544141E-01
 5.9281249999999996E+00     3.8941681881158652E-01
 5.9718749999999989E+00     3.9861119813840473E-01
 6.0156249999999991E+00     4.0754828342279426E-01
 6.0593749999999993E+00     4.1622044045165252E-01
 6.1031249999999995E+00     4.2462003501187734E-01
 6.1468749999999996E+00     4.3273943289036643E-01
 6.1906249999999989E+00     4.4057099987401727E-01
 6.2343749999999991E+00     4.4810710174972812E-01
 6.2781249999999993E+00     4.5534010430439642E-01
 6.3218749999999995E+00     4.6226237332491993E-01
 6.3656249999999996E+00     4.6886627480016907E-01
 6.4093749999999989E+00     4.7514663131288870E-01
 6.4531249999999991E+00     4.8110684181232050E-01
 6.4968749999999993E+00     4.8675217571682244E-01
 6.5406249999999995E+00     4.9208790244475348E-01
 6.5843749999999996E+00     4.9711929141447192E-01
 6.6281249999999989E+00     5.0185161204433637E-01
 6.6718749999999991E+00     5.0629013375270515E-01
 6.7156249999999993E+00     5.1044012595793709E-01
 6.7593749999999995E+00     5.1430685807839016E-01
 6.8031249999999996E+00     5.1789559953242315E-01
 6.8468749999999989E+00     5.2121161973839447E-01
 6.8906249999999991E+00     5.2426018811466291E-01
 6.9343749999999993E+00     5.2704657407958677E-01
 6.9781249999999995E+00     5.2957604705152439E-01
 7.0218749999999996E+00     5.3185387644883453E-01
 7.0656249999999989E+00     5.3388533168987529E-01
 7.1093749999999991E+00     5.3567568219300565E-01
 7.1531249999999993E+00     5.3723019737658384E-01
 7.1968749999999995E+00     5.3855414665896828E-01
 7.2406249999999988E+00     5.3965279945851774E-01
 7.2843749999999989E+00     5.4053142519359043E-01
 7.3281249999999991E+00     5.4119529328254512E-01
 7.3718749999999993E+00     5.4164967314373991E-01
 7.4156249999999995E+00     5.4189983419553389E-01
 7.4593749999999988E+00     5.4195104585628495E-01
 7.5031249999999989E+00     5.4180857754435208E-01
 7.5468749999999991E+00     5.4147769867809326E-01
 7.5906249999999993E+00     5.4096367867586748E-01
 7.6343749999999995E+00     5.4027178695603284E-01
 7.6781249999999988E+00     5.3940729293694822E-01
 7.7218749999999989E+00     5.3837546603697184E-01
 7.7656249999999991E+00     5.3718157567446212E-01
 7.8093749999999993E+00     5.3583089126777783E-01
 7.8531249999999995E+00     5.3432868223527730E-01
 7.8968749999999988E+00     5.3268021799531917E-01
 7.9406249999999989E+00     5.3089076796626178E-01
 7.9843749999999991E+00     5.2896560156646355E-01
 8.0281249999999993E+00     5.2690998821428336E-01
 8.0718749999999986E+00     5.2472919732807932E-01
 8.1156249999999996E+00     5.2242849832621008E-01
 8.1593749999999989E+00     5.2001316062703407E-01
 8.2031250000000000E+00     5.1748845364890972E-01
 8.2468749999999993E+00     5.1485964681019569E-01
 8.2906249999999986E+00     5.1213200952925053E-01
 8.3343749999999996E+00     5.0931081122443256E-01
 8.3781249999999989E+00     5.0640132131410032E-01
 8.4218749999999982E+00     5.0340880921661257E-01
 8.4656249999999993E+00     5.0033854435032710E-01
 8.5093749999999986E+00     4.9719579613360304E-01
 8.5531249999999996E+00     4.9398583398479878E-01
 8.5968749999999989E+00     4.9071392732227292E-01
 8.6406249999999982E+00     4.8738534556438351E-01
 8.6843749999999993E+00     4.8400535812948936E-01
 8.7281249999999986E+00     4.8057923443594891E-01
 8.7718749999999996E+00     4.7711224390212076E-01
 8.8156249999999989E+00     4.7360965594636328E-01
 8.8593749999999982E+00     4.7007673998703503E-01
 8.9031249999999993E+00     4.6651876544249449E-01
 8.9468749999999986E+00     4.6294100173110014E-01
 8.9906249999999996E+00     4.5934871827121015E-01
 9.0343749999999989E+00     4.5574718448118368E-01
 9.0781249999999982E+00     4.5214166977937897E-01
 9.1218749999999993E+00     4.4853744358415415E-01
 9.1656249999999986E+00     4.4493977531386819E-01
 9.2093749999999996E+00     4.4135393438687920E-01
 9.2531249999999989E+00     4.3778519022154616E-01
 9.2968749999999982E+00     4.3423881223622701E-01
 9.3406249999999993E+00     4.3072006984928052E-01
